year,PLZ4,gisd_score,population,gisd_5,gisd_10,gisd_k
2002,8560,0.08088,20092,1,1,1
2002,8561,0.15511,15195,1,1,1
2002,8562,0.09955,16778,1,1,1
2002,8563,0.0412,19284,1,1,1
2002,8564,0.09435,22746,1,1,1
2002,8565,0.14965,22236,1,1,1
2002,8566,0.15291,21627,1,1,1
2002,8571,0.01048,28129,1,1,1
2002,8573,0.00741,17874,1,1,1
2002,8574,0.02624,18392,1,1,1
2002,8575,0.23873,24559,1,1,1
2002,8576,0.05433,15223,1,1,1
2002,8577,0.13541,23033,1,1,1
2002,8615,0.52051,60273,3,5,2
2002,8616,0.52295,83910,3,6,2
2002,8617,0.52139,60542,3,5,2
2002,8619,0.52293,94954,3,6,2
2002,8631,0.37526,30934,1,2,1
2002,8634,0.37567,26613,1,2,1
2002,8635,0.37035,22750,1,2,1
2002,8636,0.36496,22564,1,2,1
2002,8638,0.50032,13777,3,5,2
2002,8639,0.37879,34483,1,2,1
2002,8640,0.36911,11875,1,2,1
2002,8641,0.37891,15217,1,2,1
2002,8642,0.38748,17697,1,2,1
2002,8643,0.38048,11850,1,2,1
2002,8644,0.38354,19223,1,2,1
2002,8645,0.38249,19999,1,2,1
2002,8646,0.37818,13437,1,2,1
2002,8647,0.49139,16635,3,5,2
2002,8648,0.43415,14735,2,3,2
2002,8649,0.38385,11423,1,2,1
2002,8650,0.41911,15695,2,3,2
2002,8651,0.43975,13435,2,3,2
2002,8652,0.42147,17558,2,3,2
2002,8655,0.388,40210,1,2,1
2002,8656,0.39166,14746,1,2,1
2002,8657,0.39795,14474,2,3,2
2002,8660,0.43629,19834,2,3,2
2002,8663,0.45449,43682,2,4,2
2002,8664,0.46432,20358,2,4,2
2002,8665,0.44848,21396,2,4,2
2002,8666,0.43466,24411,2,3,2
2002,8667,0.41061,15876,2,3,2
2002,8668,0.46033,12198,2,4,2
2002,8669,0.42873,16375,2,3,2
2002,8670,0.41681,10710,2,3,2
2002,8672,0.42787,20637,2,3,2
2002,8673,0.44961,12726,2,4,2
2002,8674,0.447,7538,2,4,2
2002,8675,0.44531,13251,2,4,2
2002,8680,0.40974,13603,2,3,2
2002,8682,0.41783,16903,2,3,2
2002,8683,0.37869,34519,1,2,1
2002,8684,0.40036,12762,2,3,2
2002,8685,0.376,16964,1,2,1
2002,8686,0.40912,13067,2,3,2
2002,8687,0.4084,11419,2,3,2
2002,8689,0.3192,29247,1,1,1
2002,8691,0.32423,25516,1,1,1
2002,8692,0.32551,18928,1,1,1
2002,8693,0.32493,15778,1,1,1
2002,8694,0.32807,15037,1,1,1
2002,8695,0.37871,12012,1,2,1
2002,8697,0.38768,22706,1,2,1
2002,8698,0.38769,11298,1,2,1
2002,8743,0.51245,69213,3,5,2
2002,8744,0.38308,10000,1,2,1
2002,8745,0.396,18969,2,3,2
2002,8746,0.39157,13077,1,2,1
2002,8747,0.37445,16828,1,2,1
2002,8748,0.39901,17776,2,3,2
2002,8749,0.39181,15590,1,2,1
2002,8750,0.37903,14056,1,2,1
2002,8752,0.37054,23681,1,2,1
2002,8753,0.39819,14173,2,3,2
2002,8754,0.3841,20723,1,2,1
2002,8756,0.38854,9794,1,2,1
2002,8760,0.56274,45060,4,7,2
2002,8761,0.40298,19874,2,3,2
2002,8762,0.38886,15919,1,2,1
2002,8763,0.41119,12249,2,3,2
2002,8764,0.40617,17390,2,3,2
2002,8765,0.42141,13041,2,3,2
2002,8766,0.42102,14471,2,3,2
2002,8767,0.41357,12805,2,3,2
2002,8770,0.54498,42778,3,6,2
2002,8771,0.3991,15472,2,3,2
2002,8772,0.40374,14737,2,3,2
2002,8773,0.40903,16957,2,3,2
2002,8774,0.41191,15510,2,3,2
2002,8775,0.43286,15668,2,3,2
2002,8776,0.41041,13353,2,3,2
2002,8777,0.41676,11634,2,3,2
2002,8778,0.40851,9860,2,3,2
2002,8804,0.29532,62674,1,1,1
2002,8806,0.30397,20117,1,1,1
2002,8807,0.30707,22748,1,1,1
2002,8808,0.31377,7622,1,1,1
2002,8809,0.29967,19668,1,1,1
2002,8813,0.40324,36292,2,3,2
2002,8814,0.40903,12463,2,3,2
2002,8816,0.39621,19790,2,3,2
2002,8817,0.41611,16416,2,3,2
2002,8821,0.42485,51163,2,3,2
2002,8823,0.43074,27314,2,3,2
2002,8825,0.42073,37540,2,3,2
2002,8826,0.43895,17488,2,3,2
2002,8827,0.43862,19407,2,3,2
2002,8828,0.43268,18213,2,3,2
2002,8829,0.42893,23322,2,3,2
2002,8831,0.44068,20525,2,4,2
2002,8832,0.44069,10302,2,4,2
2002,8833,0.43013,20537,2,3,2
2002,8834,0.60844,17874,4,8,2
2002,8835,0.5153,16567,3,5,2
2002,8836,0.48265,16768,2,4,2
2002,8837,0.44663,6503,2,4,2
2002,8840,0.38918,33355,1,2,1
2002,8841,0.41924,28367,2,3,2
2002,8842,0.39509,18186,2,3,2
2002,8843,0.3874,23026,1,2,1
2002,8844,0.37923,16350,1,2,1
2002,8845,0.39546,21438,2,3,2
2002,8847,0.38291,29785,1,2,1
2002,8848,0.3748,21986,1,2,1
2002,8849,0.40818,12717,2,3,2
2002,8851,0.56447,18601,4,7,2
2002,8852,0.40123,17096,2,3,2
2002,8860,0.61673,11306,4,8,2
2002,8863,0.57634,28738,4,7,2
2002,8866,0.32351,22956,1,1,1
2002,8867,0.30034,14390,1,1,1
2002,8868,0.31391,12101,1,1,1
2002,8869,0.30936,24929,1,1,1
2002,8870,0.31527,7675,1,1,1
2002,8871,0.32282,2595,1,1,1
2002,8907,0.37563,67713,1,2,1
2002,8908,0.37553,59594,1,2,1
2002,8912,0.37454,17497,1,2,1
2002,8913,0.35858,17241,1,2,1
2002,8914,0.36864,12713,1,2,1
2002,8915,0.36502,26379,1,2,1
2002,8916,0.38202,21427,1,2,1
2002,8917,0.36304,16467,1,2,1
2002,8918,0.36411,12954,1,2,1
2002,8919,0.36739,12044,1,2,1
2002,8923,0.42145,61254,2,3,2
2002,8925,0.41871,40669,2,3,2
2002,8926,0.42412,27946,2,3,2
2002,8927,0.41525,19400,2,3,2
2002,8928,0.42695,17470,2,3,2
2002,8929,0.42631,13739,2,3,2
2002,8931,0.49781,21236,3,5,2
2002,8933,0.50257,19755,3,5,2
2002,8934,0.50994,25968,3,5,2
2002,8935,0.50546,14137,3,5,2
2002,8936,0.49961,10016,3,5,2
2002,8940,0.50807,19663,3,5,2
2002,8941,0.50644,11218,3,5,2
2002,8942,0.50047,25349,3,5,2
2002,8943,0.50239,10262,3,5,2
2002,8944,0.50003,5481,3,5,2
2002,8951,0.47603,3109,2,4,2
2002,8952,0.47604,46231,2,4,2
2002,8953,0.47311,19923,2,4,2
2002,8954,0.46626,25195,2,4,2
2002,8955,0.45863,21873,2,4,2
2002,8956,0.46516,19367,2,4,2
2002,8958,0.37018,27988,1,2,1
2002,8959,0.37472,5718,1,2,1
2002,8960,0.36932,14210,1,2,1
2002,8961,0.36911,12034,1,2,1
2002,9040,0.55166,15099,3,6,2
2002,9041,0.55166,44013,3,6,2
2002,9042,0.55087,96953,3,6,2
2002,9043,0.55157,28113,3,6,2
2002,9044,0.54929,33838,3,6,2
2002,9045,0.55092,129209,3,6,2
2002,9046,0.55166,32559,3,6,2
2002,9047,0.54628,86994,3,6,2
2002,9048,0.5504,38281,3,6,2
2002,9049,0.55166,15339,3,6,2
2002,9051,0.32925,42330,1,1,1
2002,9052,0.30766,17548,1,1,1
2002,9053,0.35304,31179,1,2,1
2002,9054,0.27304,29500,1,1,1
2002,9055,0.32016,38935,1,1,1
2002,9056,0.26955,15719,1,1,1
2002,9057,0.32106,29396,1,1,1
2002,9058,0.34121,20574,1,2,1
2002,9059,0.4015,21313,2,3,2
2002,9060,0.39532,10574,2,3,2
2002,9061,0.36068,16029,1,2,1
2002,9076,0.50641,130488,3,5,2
2002,9105,0.15642,117159,1,1,1
2002,9107,0.25957,38333,1,1,1
2002,9108,0.22924,30880,1,1,1
2002,9109,0.26749,20367,1,1,1
2002,9112,0.36981,51441,1,2,1
2002,9115,0.35687,25205,1,2,1
2002,9116,0.37541,20747,1,2,1
2002,9117,0.37907,17794,1,2,1
2002,9118,0.37103,23055,1,2,1
2002,9120,0.32061,26177,1,1,1
2002,9121,0.33391,12444,1,2,1
2002,9122,0.33007,20764,1,1,1
2002,9123,0.33658,17770,1,2,1
2002,9124,0.35476,13053,1,2,1
2002,9125,0.4722,13454,2,4,2
2002,9127,0.4777,14582,2,4,2
2002,9128,0.45559,13256,2,4,2
2002,9130,0.35798,32695,1,2,1
2002,9131,0.23211,13873,1,1,1
2002,9132,0.3163,25217,1,1,1
2002,9133,0.34636,25763,1,2,1
2002,9134,0.35626,14532,1,2,1
2002,9135,0.35031,16857,1,2,1
2002,9136,0.36276,10405,1,2,1
2002,9141,0.46323,13269,2,4,2
2002,9143,0.4609,12630,2,4,2
2002,9144,0.47895,11194,2,4,2
2002,9145,0.42119,14937,2,3,2
2002,9146,0.48782,11995,2,4,2
2002,9147,0.43006,9459,2,3,2
2002,9148,0.44978,12313,2,4,2
2002,9152,0.48846,41869,2,4,2
2002,9154,0.55288,11077,3,6,2
2002,9155,0.56824,24867,4,7,2
2002,9156,0.56167,26372,4,7,2
2002,9157,0.56335,18226,4,7,2
2002,9158,0.55792,17027,4,7,2
2002,9159,0.54583,15012,3,6,2
2002,9160,0.5607,10961,4,7,2
2002,9161,0.54978,13924,3,6,2
2002,9162,0.5648,16534,4,7,2
2002,9163,0.56578,10721,4,7,2
2002,9171,0.53583,25961,3,6,2
2002,9172,0.54829,12348,3,6,2
2002,9173,0.55894,12521,4,7,2
2002,9174,0.56893,9167,4,7,2
2002,9175,0.52624,13099,3,6,2
2002,9178,0.51738,30606,3,5,2
2002,9179,0.50875,17331,3,5,2
2002,9180,0.47989,10081,2,4,2
2002,9222,0.62045,41575,4,8,2
2002,9223,0.49415,19064,3,5,2
2002,9224,0.49101,22232,3,5,2
2002,9225,0.49402,12437,3,5,2
2002,9226,0.50218,14762,3,5,2
2002,9227,0.50366,12348,3,5,2
2002,9228,0.4921,20141,3,5,2
2002,9231,0.43824,40286,2,3,2
2002,9233,0.43404,29365,2,3,2
2002,9234,0.4495,23700,2,4,2
2002,9235,0.44921,18803,2,4,2
2002,9236,0.4539,26591,2,4,2
2002,9242,0.52606,29640,3,6,2
2002,9243,0.54477,15816,3,6,2
2002,9244,0.54685,16877,3,6,2
2002,9250,0.53337,6284,3,6,2
2002,9252,0.5393,11487,3,6,2
2002,9253,0.54444,13311,3,6,2
2002,9254,0.53915,9070,3,6,2
2002,9255,0.55121,7240,3,6,2
2002,9263,0.54247,42450,3,6,2
2002,9264,0.5906,7453,4,7,2
2002,9265,0.57114,6696,4,7,2
2002,9266,0.57442,11726,4,7,2
2002,9267,0.56555,10249,4,7,2
2002,9268,0.57218,7669,4,7,2
2002,9269,0.57432,14746,4,7,2
2002,9270,0.57547,13889,4,7,2
2002,9271,0.57576,10978,4,7,2
2002,9272,0.57222,14224,4,7,2
2002,9304,0.36212,16046,1,2,1
2002,9305,0.36224,140520,1,2,1
2002,9307,0.41971,26339,2,3,2
2002,9308,0.38839,26524,1,2,1
2002,9309,0.38361,22851,1,2,1
2002,9310,0.38767,19782,1,2,1
2002,9312,0.38893,15946,1,2,1
2002,9313,0.46705,27218,2,4,2
2002,9314,0.53385,21151,3,6,2
2002,9315,0.43863,26482,2,3,2
2002,9316,0.42841,18192,2,3,2
2002,9317,0.39204,24138,1,2,1
2002,9318,0.43555,15571,2,3,2
2002,9319,0.47481,17438,2,4,2
2002,9330,0.48714,18238,2,4,2
2002,9332,0.48997,14436,3,5,2
2002,9333,0.45928,28541,2,4,2
2002,9334,0.47588,16111,2,4,2
2002,9335,0.49767,14878,3,5,2
2002,9341,0.57077,17264,4,7,2
2002,9342,0.55958,12101,4,7,2
2002,9343,0.58862,9011,4,7,2
2002,9344,0.58634,14206,4,7,2
2002,9345,0.59949,11383,4,7,2
2002,9346,0.58797,9555,4,7,2
2002,9347,0.60206,12457,4,7,2
2002,9348,0.58779,14521,4,7,2
2002,9349,0.58557,11844,4,7,2
2002,9403,0.44444,53055,2,4,2
2002,9405,0.60339,11679,4,8,2
2002,9406,0.62773,27348,4,8,2
2002,9407,0.64406,15444,4,8,2
2002,9408,0.61675,22758,4,8,2
2002,9409,0.61229,13378,4,8,2
2002,9410,0.60509,11821,4,8,2
2002,9411,0.62506,22163,4,8,2
2002,9412,0.61351,15671,4,8,2
2002,9413,0.61622,16270,4,8,2
2002,9414,0.64129,13500,4,8,2
2002,9415,0.64794,12397,4,8,2
2002,9416,0.63238,14449,4,8,2
2002,9420,0.63113,10921,4,8,2
2002,9422,0.63438,11339,4,8,2
2002,9423,0.61625,13807,4,8,2
2002,9424,0.62079,8765,4,8,2
2002,9425,0.62532,16549,4,8,2
2002,9426,0.6254,14653,4,8,2
2002,9431,0.55289,48725,3,6,2
2002,9432,0.50248,10135,3,5,2
2002,9433,0.49823,22315,3,5,2
2002,9434,0.50608,14008,3,5,2
2002,9435,0.51097,13606,3,5,2
2002,9436,0.5069,16399,3,5,2
2002,9437,0.51067,12999,3,5,2
2002,9440,0.44132,14050,2,4,2
2002,9441,0.43518,7906,2,3,2
2002,9442,0.48578,14237,2,4,2
2002,9443,0.45415,17906,2,4,2
2002,9444,0.55651,13005,4,7,2
2002,9446,0.55192,34770,3,6,2
2002,9447,0.61639,17755,4,8,2
2002,9448,0.60145,20350,4,7,2
2002,9449,0.59038,15555,4,7,2
2002,9450,0.60113,18337,4,7,2
2002,9451,0.65555,7722,4,8,2
2002,9452,0.52481,16344,3,6,2
2002,9453,0.59896,16259,4,7,2
2002,9454,0.62052,14794,4,8,2
2002,9455,0.55873,16884,4,7,2
2002,9456,0.57942,12826,4,7,2
2002,9457,0.60351,14340,4,8,2
2002,9502,0.68502,13113,4,8,2
2002,9503,0.68505,32432,4,8,2
2002,9510,0.65081,15497,4,8,2
2002,9511,0.51688,17088,3,5,2
2002,9512,0.52613,6832,3,6,2
2002,9513,0.51497,7648,3,5,2
2002,9514,0.53173,5458,3,6,2
2002,9515,0.58436,7324,4,7,2
2002,9516,0.66353,5769,4,8,2
2002,9517,0.5558,9201,3,6,2
2002,9518,0.544,17455,3,6,2
2002,9519,0.56768,9439,4,7,2
2002,9521,0.51372,10087,3,5,2
2002,9523,0.50737,15350,3,5,2
2002,9532,0.52322,25599,3,6,2
2002,9533,0.53868,11041,3,6,2
2002,9534,0.53399,7409,3,6,2
2002,9535,0.53773,8758,3,6,2
2002,9536,0.52699,7896,3,6,2
2002,9544,0.51639,72770,3,5,2
2002,9546,0.47972,23524,2,4,2
2002,9547,0.50572,12709,3,5,2
2002,9548,0.47311,10840,2,4,2
2002,9549,0.484,17452,2,4,2
2002,9550,0.5144,18294,3,5,2
2002,9551,0.52484,11428,3,6,2
2002,9561,0.65121,17105,4,8,2
2002,9563,0.67012,9322,4,8,2
2002,9564,0.55398,8571,3,6,2
2002,9565,0.60802,11475,4,8,2
2002,9566,0.54206,7475,3,6,2
2002,9567,0.56128,12438,4,7,2
2002,9568,0.55817,9030,4,7,2
2002,9569,0.59695,9403,4,7,2
2002,9570,0.60301,12875,4,8,2
2002,9604,0.45651,37620,2,4,2
2002,9605,0.45666,40606,2,4,2
2002,9610,0.52796,15910,3,6,2
2002,9611,0.48725,28758,2,4,2
2002,9612,0.49797,25691,3,5,2
2002,9613,0.49118,20484,3,5,2
2002,9614,0.49585,19358,3,5,2
2002,9615,0.50208,16961,3,5,2
2002,9616,0.49512,13323,3,5,2
2002,9617,0.4809,20885,2,4,2
2002,9618,0.53631,9632,3,6,2
2002,9619,0.47146,17120,2,4,2
2002,9621,0.55693,20115,4,7,2
2002,9622,0.55372,6439,3,6,2
2002,9623,0.5385,16895,3,6,2
2002,9624,0.52318,11052,3,6,2
2002,9625,0.53681,14330,3,6,2
2002,9626,0.54874,16293,3,6,2
2002,9627,0.52281,12474,3,5,2
2002,9631,0.61293,16772,4,8,2
2002,9632,0.62211,7791,4,8,2
2002,9633,0.61487,7258,4,8,2
2002,9634,0.6073,10735,4,8,2
2002,9635,0.59714,8146,4,7,2
2002,9636,0.60723,11763,4,8,2
2002,9645,0.49648,41441,3,5,2
2002,9646,0.51235,14955,3,5,2
2002,9647,0.50343,24957,3,5,2
2002,9648,0.49944,17439,3,5,2
2002,9651,0.74075,23135,5,9,3
2002,9652,0.73314,21355,5,9,3
2002,9707,0.37414,43489,1,2,1
2002,9708,0.37436,83055,1,2,1
2002,9719,0.32206,11273,1,1,1
2002,9720,0.33782,18935,1,2,1
2002,9721,0.42546,14686,2,3,2
2002,9722,0.35204,20345,1,2,1
2002,9723,0.33225,23424,1,1,1
2002,9724,0.33388,15094,1,2,1
2002,9725,0.36661,13628,1,2,1
2002,9726,0.33489,17118,1,2,1
2002,9727,0.33351,20153,1,2,1
2002,9728,0.34479,13597,1,2,1
2002,9729,0.3323,21690,1,1,1
2002,9731,0.45101,23540,2,4,2
2002,9732,0.43057,8530,2,3,2
2002,9733,0.46235,18678,2,4,2
2002,9734,0.44544,20239,2,4,2
2002,9735,0.44882,19586,2,4,2
2002,9742,0.58889,53684,4,7,2
2002,9743,0.59005,13673,4,7,2
2002,9744,0.5406,17919,3,6,2
2002,9745,0.4936,24140,3,5,2
2002,9746,0.54933,19900,3,6,2
2002,9747,0.58789,10418,4,7,2
2002,9748,0.57106,13176,4,7,2
2002,9749,0.54651,17202,3,6,2
2002,9750,0.5467,24810,3,6,2
2002,9751,0.5703,12645,4,7,2
2002,9752,0.54101,21838,3,6,2
2002,9753,0.55014,15898,3,6,2
2002,9761,0.48251,31430,2,4,2
2002,9763,0.50755,20841,3,5,2
2002,9764,0.49665,9921,3,5,2
2002,9765,0.48794,15877,2,4,2
2002,9768,0.48377,23486,2,4,2
2002,9770,0.48451,19571,2,4,2
2002,9771,0.49097,13382,3,5,2
2002,9772,0.48309,16945,2,4,2
2002,9773,0.42667,9972,2,3,2
2002,9775,0.40695,14891,2,3,2
2002,9776,0.49992,17052,3,5,2
2002,9777,0.44294,11332,2,4,2
2002,9778,0.44998,9709,2,4,2
2002,9779,0.47487,9726,2,4,2
2002,9781,0.39683,15432,2,3,2
2002,9782,0.3945,11278,2,3,2
2002,9783,0.38705,12015,1,2,1
2002,9784,0.40259,14408,2,3,2
2002,9785,0.39891,11469,2,3,2
2002,9787,0.46483,23092,2,4,2
2002,9789,0.42457,7791,2,3,2
2002,9790,0.50811,15378,3,5,2
2002,9792,0.47471,14595,2,4,2
2002,9794,0.47095,23810,2,4,2
2002,9795,0.45748,14601,2,4,2
2002,9798,0.46223,24481,2,4,2
2002,9799,0.47646,22741,2,4,2
2002,9852,0.68412,36646,4,8,2
2002,9853,0.72531,2872,5,9,3
2002,9854,0.75185,16650,5,9,3
2002,9855,0.72726,12783,5,9,3
2002,9857,0.74953,19214,5,9,3
2002,9858,0.75198,8770,5,9,3
2002,9859,0.73954,21968,5,9,3
2002,9861,0.74054,31506,5,9,3
2002,9863,0.73848,24815,5,9,3
2002,9864,0.72358,15370,5,9,3
2002,9866,0.72002,17517,5,9,3
2002,9867,0.72361,10504,5,9,3
2002,9869,0.73588,39561,5,9,3
2002,9870,0.73298,5758,5,9,3
2002,9871,0.73923,1901,5,9,3
2002,9872,0.74975,11682,5,9,3
2002,9874,0.73117,9154,5,9,3
2002,9908,0.69384,21773,4,8,2
2002,9909,0.69391,185004,4,8,2
2002,9910,0.75105,6716,5,9,3
2002,9918,0.77877,9458,5,10,3
2002,9919,0.74652,22377,5,9,3
2002,9931,0.73389,30459,5,9,3
2002,9932,0.73589,8383,5,9,3
2002,9933,0.73332,22090,5,9,3
2002,9942,0.62532,71075,4,8,2
2002,9943,0.73794,18284,5,9,3
2002,9944,0.74095,18966,5,9,3
2002,9951,0.75795,39908,5,9,3
2002,9961,0.7984,20893,5,10,3
2002,9962,0.81668,14678,5,10,3
2002,9963,0.8298,17474,5,10,3
2002,9970,0.90282,25621,5,10,3
2002,9971,0.93,15179,5,10,3
2002,9973,0.84047,44284,5,10,3
2002,9975,0.84505,22902,5,10,3
2002,9976,0.84108,15167,5,10,3
2002,9981,0.69296,43446,4,8,2
2002,9982,0.69151,10672,4,8,2
2002,9983,0.68623,25111,4,8,2
2002,9984,0.69046,13466,4,8,2
2002,9986,0.75304,68208,5,9,3
2002,9988,0.75667,31178,5,9,3
2002,9989,0.75731,19601,5,9,3
2002,9994,0.80872,21716,5,10,3
2002,9995,0.80546,12210,5,10,3
2002,9997,0.81868,26762,5,10,3
2002,9998,0.80323,10194,5,10,3
2002,9999,0.81874,34251,5,10,3
2003,106,0.51739,20303,3,5,2
2003,109,0.51772,98678,3,5,2
2003,110,0.51839,69065,3,5,2
2003,112,0.51741,17507,3,5,2
2003,113,0.51888,14720,3,5,2
2003,115,0.51793,78202,3,5,2
2003,116,0.51862,7329,3,5,2
2003,118,0.51808,18382,3,5,2
2003,121,0.51804,21533,3,5,2
2003,123,0.51756,17236,3,5,2
2003,125,0.51849,31545,3,5,2
2003,127,0.51739,16256,3,5,2
2003,130,0.51739,14055,3,5,2
2003,132,0.51805,107567,3,5,2
2003,144,0.65328,33973,4,8,2
2003,145,0.69914,34952,5,9,3
2003,146,0.5593,37259,4,7,2
2003,147,0.67726,12714,4,8,2
2003,155,0.68403,5766,4,8,2
2003,156,0.6781,28327,4,8,2
2003,158,0.68552,14027,4,8,2
2003,159,0.68687,19773,4,8,2
2003,160,0.70128,10876,5,9,3
2003,161,0.6727,16773,4,8,2
2003,162,0.68522,5012,4,8,2
2003,164,0.6496,18911,4,8,2
2003,166,0.67704,44942,4,8,2
2003,168,0.67557,25069,4,8,2
2003,170,0.68423,39327,4,8,2
2003,172,0.66816,25114,4,8,2
2003,173,0.67851,17194,4,8,2
2003,174,0.68765,12886,4,8,2
2003,176,0.68347,8658,4,8,2
2003,177,0.69329,16106,5,9,3
2003,179,0.6912,43940,5,9,3
2003,180,0.68349,24657,4,8,2
2003,181,0.6892,13258,4,8,2
2003,182,0.6991,9044,5,9,3
2003,183,0.69156,10219,5,9,3
2003,184,0.70244,18203,5,9,3
2003,185,0.69877,9656,5,9,3
2003,187,0.74303,17925,5,9,3
2003,189,0.72294,11244,5,9,3
2003,190,0.74227,23536,5,9,3
2003,191,0.7498,13223,5,9,3
2003,192,0.73725,21740,5,9,3
2003,193,0.72838,11479,5,9,3
2003,194,0.77159,12023,5,10,3
2003,196,0.78254,19867,5,10,3
2003,197,0.80602,14367,5,10,3
2003,198,0.79073,14039,5,10,3
2003,199,0.78394,10772,5,10,3
2003,262,0.73716,48738,5,9,3
2003,263,0.74214,5530,5,9,3
2003,268,0.74952,17407,5,9,3
2003,269,0.7435,21815,5,9,3
2003,270,0.81056,25255,5,10,3
2003,272,0.81706,2983,5,10,3
2003,273,0.80477,19099,5,10,3
2003,274,0.81574,12339,5,10,3
2003,276,0.82314,15061,5,10,3
2003,277,0.82463,4859,5,10,3
2003,278,0.82945,23360,5,10,3
2003,279,0.81872,13321,5,10,3
2003,282,0.8051,65431,5,10,3
2003,289,0.81817,10589,5,10,3
2003,290,0.79788,16163,5,10,3
2003,292,0.79987,9917,5,10,3
2003,294,0.79749,19090,5,10,3
2003,295,0.80552,16857,5,10,3
2003,297,0.73866,35948,5,9,3
2003,299,0.75857,26111,5,9,3
2003,304,0.63138,44477,4,8,2
2003,305,0.63806,58766,4,8,2
2003,309,0.70194,18661,5,9,3
2003,310,0.82325,1872,5,10,3
2003,311,0.73471,8281,5,9,3
2003,313,0.73951,25577,5,9,3
2003,314,0.7463,19967,5,9,3
2003,315,0.746,4778,5,9,3
2003,317,0.72906,20271,5,9,3
2003,318,0.7028,10160,5,9,3
2003,319,0.69608,1128,5,9,3
2003,320,0.77923,8289,5,10,3
2003,322,0.78409,26857,5,10,3
2003,323,0.81929,22297,5,10,3
2003,324,0.81554,5046,5,10,3
2003,325,0.81465,11606,5,10,3
2003,410,0.72088,25889,5,9,3
2003,412,0.72088,8588,5,9,3
2003,415,0.72098,104162,5,9,3
2003,417,0.72096,53686,5,9,3
2003,420,0.72088,32891,5,9,3
2003,422,0.72088,13107,5,9,3
2003,424,0.7209,78986,5,9,3
2003,427,0.72089,36815,5,9,3
2003,428,0.72088,54977,5,9,3
2003,429,0.72088,8519,5,9,3
2003,431,0.72092,69636,5,9,3
2003,432,0.72115,15746,5,9,3
2003,434,0.72094,44261,5,9,3
2003,435,0.72122,55894,5,9,3
2003,441,0.72495,25414,5,9,3
2003,442,0.73999,32893,5,9,3
2003,443,0.76307,23097,5,10,3
2003,444,0.7308,10515,5,9,3
2003,445,0.7128,8598,5,9,3
2003,446,0.72094,7661,5,9,3
2003,450,0.78079,40714,5,10,3
2003,451,0.7812,6720,5,10,3
2003,452,0.75104,7628,5,9,3
2003,453,0.76416,7570,5,10,3
2003,455,0.75053,18375,5,9,3
2003,456,0.75192,13988,5,9,3
2003,457,0.76004,16041,5,10,3
2003,460,0.76456,40433,5,10,3
2003,461,0.76643,25881,5,10,3
2003,462,0.75323,17627,5,9,3
2003,463,0.76787,5033,5,10,3
2003,464,0.75027,7092,5,9,3
2003,465,0.75515,20476,5,9,3
2003,466,0.74567,33655,5,9,3
2003,468,0.74071,23822,5,9,3
2003,470,0.72825,8170,5,9,3
2003,472,0.71975,26784,5,9,3
2003,473,0.74568,8675,5,9,3
2003,474,0.74117,18840,5,9,3
2003,475,0.77859,18291,5,10,3
2003,476,0.796,9056,5,10,3
2003,477,0.79354,9610,5,10,3
2003,480,0.75113,26356,5,9,3
2003,482,0.72605,21872,5,9,3
2003,483,0.79047,27689,5,10,3
2003,484,0.78412,10322,5,10,3
2003,486,0.80259,26559,5,10,3
2003,487,0.8068,3971,5,10,3
2003,488,0.80505,14903,5,10,3
2003,489,0.81149,8631,5,10,3
2003,491,0.80694,19533,5,10,3
2003,492,0.81275,12782,5,10,3
2003,493,0.8119,21189,5,10,3
2003,610,0.85183,6936,5,10,3
2003,611,0.85181,106661,5,10,3
2003,612,0.85181,82907,5,10,3
2003,613,0.8518,41060,5,10,3
2003,617,0.8236,13158,5,10,3
2003,618,0.82436,25906,5,10,3
2003,619,0.83572,31565,5,10,3
2003,621,0.84471,33488,5,10,3
2003,623,0.84024,25989,5,10,3
2003,624,0.85528,20812,5,10,3
2003,625,0.83144,14744,5,10,3
2003,626,0.85598,18331,5,10,3
2003,627,0.85474000000000006,2532,5,10,3
2003,629,0.97182,23168,5,10,3
2003,630,0.96992,4093,5,10,3
2003,631,0.95947,16798,5,10,3
2003,633,0.96785,13890,5,10,3
2003,634,0.96443,15835,5,10,3
2003,636,0.90342,29893,5,10,3
2003,638,0.89494,24618,5,10,3
2003,640,0.9476,32569,5,10,3
2003,642,0.95652,17988,5,10,3
2003,644,0.95955,29299,5,10,3
2003,645,0.94095,9211,5,10,3
2003,646,0.92275,8812,5,10,3
2003,648,0.8818,26711,5,10,3
2003,649,0.87862,15032,5,10,3
2003,650,0.88327,17058,5,10,3
2003,652,0.96131,30504,5,10,3
2003,653,0.95687,14046,5,10,3
2003,654,0.94795,9502,5,10,3
2003,655,0.89698,9008,5,10,3
2003,656,0.89832,9548,5,10,3
2003,657,0.90427,13085,5,10,3
2003,661,0.92364,25698,5,10,3
2003,662,0.92495,12092,5,10,3
2003,663,0.90634,12444,5,10,3
2003,664,0.92821,13798,5,10,3
2003,666,0.91915,32440,5,10,3
2003,667,0.91121,9393,5,10,3
2003,668,0.91714,25105,5,10,3
2003,671,0.93337,33042,5,10,3
2003,672,0.91179,15036,5,10,3
2003,674,0.89313,12886,5,10,3
2003,676,0.8939,16759,5,10,3
2003,677,0.86045,29744,5,10,3
2003,678,0.8459,17422,5,10,3
2003,679,0.88105,10223,5,10,3
