"kreis_id","gisd_score","gisd_5","gisd_10","gisd_k","kreis_name","year"
"05358",0.59597,4,7,2,"Düren",2002
"05358",0.58659,4,7,2,"Düren",2003
"05358",0.59,4,7,2,"Düren",2004
"05358",0.62092,4,7,2,"Düren",2005
"05358",0.65249,4,7,2,"Düren",2006
"05358",0.67498,4,7,2,"Düren",2007
"05358",0.70222,4,7,2,"Düren",2008
"05358",0.68932,4,7,2,"Düren",2009
"05358",0.7161,4,8,2,"Düren",2010
"05358",0.68764,4,7,2,"Düren",2011
"05358",0.65856,4,7,2,"Düren",2012
"05358",0.70197,4,8,2,"Düren",2013
"05358",0.69069,4,8,2,"Düren",2014
"05358",0.70529,4,8,2,"Düren",2015
"05358",0.65299,4,8,2,"Düren",2016
"05358",0.6746,4,8,2,"Düren",2017
"05358",0.70802,5,9,3,"Düren",2018
"05358",0.6781,4,8,2,"Düren",2019
"05362",0.47998,2,3,2,"Rhein-Erft-Kreis",1998
"05362",0.4722,2,3,2,"Rhein-Erft-Kreis",1999
"05362",0.40537,2,3,2,"Rhein-Erft-Kreis",2000
"05362",0.42393,2,3,2,"Rhein-Erft-Kreis",2001
"05362",0.43814,2,3,2,"Rhein-Erft-Kreis",2002
"05362",0.449,2,3,2,"Rhein-Erft-Kreis",2003
"05362",0.44302,2,3,2,"Rhein-Erft-Kreis",2004
"05362",0.4789,2,4,2,"Rhein-Erft-Kreis",2005
"05362",0.52027,3,5,2,"Rhein-Erft-Kreis",2006
"05362",0.5624,3,5,2,"Rhein-Erft-Kreis",2007
"05362",0.58341,3,5,2,"Rhein-Erft-Kreis",2008
"05362",0.57999,3,5,2,"Rhein-Erft-Kreis",2009
"05362",0.58271,3,5,2,"Rhein-Erft-Kreis",2010
"05362",0.57139,3,5,2,"Rhein-Erft-Kreis",2011
"05362",0.54572,3,5,2,"Rhein-Erft-Kreis",2012
"05362",0.57149,3,5,2,"Rhein-Erft-Kreis",2013
"05362",0.57586,3,5,2,"Rhein-Erft-Kreis",2014
"05362",0.55172,3,5,2,"Rhein-Erft-Kreis",2015
"05362",0.52916,3,5,2,"Rhein-Erft-Kreis",2016
"05362",0.5318,3,5,2,"Rhein-Erft-Kreis",2017
"05362",0.545,3,5,2,"Rhein-Erft-Kreis",2018
"05362",0.53316,3,5,2,"Rhein-Erft-Kreis",2019
"05366",0.58902,3,6,2,"Euskirchen",1998
"05366",0.58459,3,6,2,"Euskirchen",1999
"05366",0.52712,3,6,2,"Euskirchen",2000
"05366",0.51872,3,6,2,"Euskirchen",2001
"05366",0.54535,3,6,2,"Euskirchen",2002
"05366",0.55212,3,6,2,"Euskirchen",2003
"05366",0.54269,3,6,2,"Euskirchen",2004
"05366",0.57014,3,6,2,"Euskirchen",2005
"05366",0.59482,3,6,2,"Euskirchen",2006
"05366",0.64609,4,7,2,"Euskirchen",2007
"05366",0.6801,4,7,2,"Euskirchen",2008
"05366",0.68301,4,7,2,"Euskirchen",2009
"05366",0.66434,4,7,2,"Euskirchen",2010
"05366",0.66628,4,7,2,"Euskirchen",2011
"05366",0.6502,4,7,2,"Euskirchen",2012
"05366",0.68802,4,8,2,"Euskirchen",2013
"05366",0.68953,4,8,2,"Euskirchen",2014
"05366",0.68049,4,8,2,"Euskirchen",2015
"05366",0.63135,4,8,2,"Euskirchen",2016
"05366",0.63553,4,7,2,"Euskirchen",2017
"05366",0.66654,4,8,2,"Euskirchen",2018
"05366",0.65262,4,8,2,"Euskirchen",2019
"05370",0.73769,4,8,2,"Heinsberg",1998
"05370",0.72449,4,8,2,"Heinsberg",1999
"05370",0.66874,4,8,2,"Heinsberg",2000
"05370",0.68441,4,8,2,"Heinsberg",2001
"05370",0.6888,4,8,2,"Heinsberg",2002
"05370",0.69276,4,8,2,"Heinsberg",2003
"05370",0.7008,5,9,3,"Heinsberg",2004
"05370",0.73626,5,9,3,"Heinsberg",2005
"05370",0.76058,5,9,3,"Heinsberg",2006
"05370",0.79482,5,9,3,"Heinsberg",2007
"05370",0.83397,5,9,3,"Heinsberg",2008
"05370",0.81549,5,9,3,"Heinsberg",2009
"05370",0.8119,5,9,3,"Heinsberg",2010
"05370",0.78718,5,9,3,"Heinsberg",2011
"05370",0.76892,5,9,3,"Heinsberg",2012
"05370",0.78248,5,9,3,"Heinsberg",2013
"05370",0.77609,5,9,3,"Heinsberg",2014
"05370",0.76659,5,9,3,"Heinsberg",2015
"05370",0.72927,5,9,3,"Heinsberg",2016
"05370",0.71977,5,9,3,"Heinsberg",2017
"05370",0.72969,5,9,3,"Heinsberg",2018
"05370",0.70263,5,9,3,"Heinsberg",2019
"05374",0.56663,3,6,2,"Oberbergischer Kreis",1998
"05374",0.56633,3,6,2,"Oberbergischer Kreis",1999
"05374",0.52259,3,6,2,"Oberbergischer Kreis",2000
"05374",0.52845,3,6,2,"Oberbergischer Kreis",2001
"05374",0.55418,3,6,2,"Oberbergischer Kreis",2002
"05374",0.55594,3,6,2,"Oberbergischer Kreis",2003
"05374",0.53899,3,6,2,"Oberbergischer Kreis",2004
"05374",0.56323,3,6,2,"Oberbergischer Kreis",2005
"05374",0.58485,3,6,2,"Oberbergischer Kreis",2006
"05374",0.59797,3,6,2,"Oberbergischer Kreis",2007
"05374",0.62791,3,6,2,"Oberbergischer Kreis",2008
"05374",0.64667,4,7,2,"Oberbergischer Kreis",2009
"05374",0.64253,4,7,2,"Oberbergischer Kreis",2010
"05374",0.62032,3,6,2,"Oberbergischer Kreis",2011
"05374",0.5665,3,6,2,"Oberbergischer Kreis",2012
"05374",0.61476,3,6,2,"Oberbergischer Kreis",2013
"05374",0.59714,3,6,2,"Oberbergischer Kreis",2014
"05374",0.59712,3,6,2,"Oberbergischer Kreis",2015
"05374",0.5689,3,6,2,"Oberbergischer Kreis",2016
"05374",0.57108,3,6,2,"Oberbergischer Kreis",2017
"05374",0.56914,3,6,2,"Oberbergischer Kreis",2018
"05374",0.56803,3,6,2,"Oberbergischer Kreis",2019
"05378",0.34518,1,1,1,"Rheinisch-Bergischer Kreis",1998
"05378",0.34275,1,1,1,"Rheinisch-Bergischer Kreis",1999
"05378",0.28047,1,1,1,"Rheinisch-Bergischer Kreis",2000
"05378",0.27072,1,1,1,"Rheinisch-Bergischer Kreis",2001
"05378",0.29003,1,1,1,"Rheinisch-Bergischer Kreis",2002
"05378",0.30784,1,1,1,"Rheinisch-Bergischer Kreis",2003
"05378",0.29812,1,1,1,"Rheinisch-Bergischer Kreis",2004
"05378",0.33566,1,2,1,"Rheinisch-Bergischer Kreis",2005
"05378",0.35787,1,2,1,"Rheinisch-Bergischer Kreis",2006
"05378",0.39423,1,2,1,"Rheinisch-Bergischer Kreis",2007
"05378",0.43129,1,2,1,"Rheinisch-Bergischer Kreis",2008
"05378",0.43447,1,2,1,"Rheinisch-Bergischer Kreis",2009
"05378",0.42283,1,2,1,"Rheinisch-Bergischer Kreis",2010
"05378",0.42523,1,2,1,"Rheinisch-Bergischer Kreis",2011
"05378",0.42066,1,2,1,"Rheinisch-Bergischer Kreis",2012
"05378",0.43876,1,2,1,"Rheinisch-Bergischer Kreis",2013
"05378",0.42887,2,3,2,"Rheinisch-Bergischer Kreis",2014
"05378",0.4324,2,3,2,"Rheinisch-Bergischer Kreis",2015
"05378",0.41745,2,3,2,"Rheinisch-Bergischer Kreis",2016
"05378",0.40438,1,2,1,"Rheinisch-Bergischer Kreis",2017
"05378",0.42846,2,3,2,"Rheinisch-Bergischer Kreis",2018
"05378",0.41923,2,3,2,"Rheinisch-Bergischer Kreis",2019
"05382",0.46688,2,3,2,"Rhein-Sieg-Kreis",1998
"05382",0.46507,2,3,2,"Rhein-Sieg-Kreis",1999
"05382",0.40753,2,3,2,"Rhein-Sieg-Kreis",2000
"05382",0.40895,2,3,2,"Rhein-Sieg-Kreis",2001
"05382",0.42416,2,3,2,"Rhein-Sieg-Kreis",2002
"05382",0.43086,2,3,2,"Rhein-Sieg-Kreis",2003
"05382",0.42879,2,3,2,"Rhein-Sieg-Kreis",2004
"05382",0.45579,2,3,2,"Rhein-Sieg-Kreis",2005
"05382",0.48926,2,4,2,"Rhein-Sieg-Kreis",2006
"05382",0.51539,2,4,2,"Rhein-Sieg-Kreis",2007
"05382",0.57843,3,5,2,"Rhein-Sieg-Kreis",2008
"05382",0.5496,2,4,2,"Rhein-Sieg-Kreis",2009
"05382",0.53836,2,4,2,"Rhein-Sieg-Kreis",2010
"05382",0.53225,2,4,2,"Rhein-Sieg-Kreis",2011
"05382",0.51018,2,4,2,"Rhein-Sieg-Kreis",2012
"05382",0.55417,3,5,2,"Rhein-Sieg-Kreis",2013
"05382",0.53712,3,5,2,"Rhein-Sieg-Kreis",2014
"05382",0.52678,2,4,2,"Rhein-Sieg-Kreis",2015
"05382",0.48931,2,4,2,"Rhein-Sieg-Kreis",2016
"05382",0.50212,2,4,2,"Rhein-Sieg-Kreis",2017
"05382",0.5026,2,4,2,"Rhein-Sieg-Kreis",2018
"05382",0.50389,2,4,2,"Rhein-Sieg-Kreis",2019
"05512",0.64677,4,7,2,"Bottrop, Stadt",1998
"05512",0.64345,4,7,2,"Bottrop, Stadt",1999
"05512",0.55698,4,7,2,"Bottrop, Stadt",2000
"05512",0.5859,4,7,2,"Bottrop, Stadt",2001
"05512",0.60377,4,7,2,"Bottrop, Stadt",2002
"05512",0.60513,4,7,2,"Bottrop, Stadt",2003
"05512",0.62047,4,8,2,"Bottrop, Stadt",2004
"05512",0.64815,4,7,2,"Bottrop, Stadt",2005
"05512",0.64464,4,7,2,"Bottrop, Stadt",2006
"05512",0.70044,4,8,2,"Bottrop, Stadt",2007
"05512",0.76219,5,9,3,"Bottrop, Stadt",2008
"05512",0.71286,4,8,2,"Bottrop, Stadt",2009
"05512",0.71172,4,8,2,"Bottrop, Stadt",2010
"05512",0.70976,4,8,2,"Bottrop, Stadt",2011
"05512",0.71216,4,8,2,"Bottrop, Stadt",2012
"05512",0.70876,4,8,2,"Bottrop, Stadt",2013
"05512",0.69281,4,8,2,"Bottrop, Stadt",2014
"05512",0.69903,4,8,2,"Bottrop, Stadt",2015
"05512",0.65628,4,8,2,"Bottrop, Stadt",2016
"05512",0.68928,5,9,3,"Bottrop, Stadt",2017
"05512",0.69122,4,8,2,"Bottrop, Stadt",2018
"05512",0.68393,4,8,2,"Bottrop, Stadt",2019
"05513",0.83886,5,10,3,"Gelsenkirchen, Stadt",1998
"05513",0.85042,5,10,3,"Gelsenkirchen, Stadt",1999
"05513",0.78631,5,9,3,"Gelsenkirchen, Stadt",2000
"05513",0.7923,5,9,3,"Gelsenkirchen, Stadt",2001
"05513",0.78485,5,10,3,"Gelsenkirchen, Stadt",2002
"05513",0.79595,5,10,3,"Gelsenkirchen, Stadt",2003
"05513",0.81073,5,10,3,"Gelsenkirchen, Stadt",2004
"05513",0.86916,5,10,3,"Gelsenkirchen, Stadt",2005
"05513",0.89354,5,10,3,"Gelsenkirchen, Stadt",2006
"05513",0.93153,5,10,3,"Gelsenkirchen, Stadt",2007
"05513",0.95792,5,10,3,"Gelsenkirchen, Stadt",2008
"05513",0.92308,5,10,3,"Gelsenkirchen, Stadt",2009
"05513",0.95331,5,10,3,"Gelsenkirchen, Stadt",2010
"05513",0.9589,5,10,3,"Gelsenkirchen, Stadt",2011
"05513",0.92035,5,10,3,"Gelsenkirchen, Stadt",2012
"05513",0.97306,5,10,3,"Gelsenkirchen, Stadt",2013
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2014
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2015
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2016
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2017
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2018
"05513",1,5,10,3,"Gelsenkirchen, Stadt",2019
"05515",0.30737,1,1,1,"Münster, Stadt",1998
"05515",0.30029,1,1,1,"Münster, Stadt",1999
"05515",0.2425,1,1,1,"Münster, Stadt",2000
"05515",0.252,1,1,1,"Münster, Stadt",2001
"05515",0.27506,1,1,1,"Münster, Stadt",2002
"05515",0.27624,1,1,1,"Münster, Stadt",2003
"05515",0.25914,1,1,1,"Münster, Stadt",2004
"05515",0.2777,1,1,1,"Münster, Stadt",2005
"05515",0.31778,1,1,1,"Münster, Stadt",2006
"05515",0.35852,1,2,1,"Münster, Stadt",2007
"05515",0.37159,1,1,1,"Münster, Stadt",2008
"05515",0.37915,1,1,1,"Münster, Stadt",2009
"05515",0.36133,1,1,1,"Münster, Stadt",2010
"05515",0.39536,1,2,1,"Münster, Stadt",2011
"05515",0.35473,1,1,1,"Münster, Stadt",2012
"05515",0.38098,1,2,1,"Münster, Stadt",2013
"05515",0.36017,1,1,1,"Münster, Stadt",2014
"05515",0.37083,1,2,1,"Münster, Stadt",2015
"05515",0.34347,1,2,1,"Münster, Stadt",2016
"05515",0.34705,1,2,1,"Münster, Stadt",2017
"05515",0.36433,1,2,1,"Münster, Stadt",2018
"05515",0.36115,1,2,1,"Münster, Stadt",2019
"05554",0.52608,2,4,2,"Borken",1998
"05554",0.538,3,5,2,"Borken",1999
"05554",0.49332,3,5,2,"Borken",2000
"05554",0.5067,3,5,2,"Borken",2001
"05554",0.51502,3,5,2,"Borken",2002
"05554",0.52492,3,5,2,"Borken",2003
"05554",0.53663,3,6,2,"Borken",2004
"05554",0.54394,3,5,2,"Borken",2005
"05554",0.57316,3,6,2,"Borken",2006
"05554",0.57691,3,6,2,"Borken",2007
"05554",0.64203,3,6,2,"Borken",2008
"05554",0.63541,3,6,2,"Borken",2009
"05554",0.63124,3,6,2,"Borken",2010
"05554",0.60864,3,6,2,"Borken",2011
"05554",0.59579,3,6,2,"Borken",2012
"05554",0.62732,3,6,2,"Borken",2013
"05554",0.61397,3,6,2,"Borken",2014
"05554",0.60945,3,6,2,"Borken",2015
"05554",0.58116,3,6,2,"Borken",2016
"05554",0.59117,3,6,2,"Borken",2017
"05554",0.58845,3,6,2,"Borken",2018
"05554",0.57836,3,6,2,"Borken",2019
"05558",0.40702,1,2,1,"Coesfeld",1998
"05558",0.41115,1,2,1,"Coesfeld",1999
"05558",0.36617,1,2,1,"Coesfeld",2000
"05558",0.38296,2,3,2,"Coesfeld",2001
"05558",0.38389,1,2,1,"Coesfeld",2002
"05558",0.39558,1,2,1,"Coesfeld",2003
"05558",0.3874,2,3,2,"Coesfeld",2004
"05558",0.41538,2,3,2,"Coesfeld",2005
"05558",0.44956,2,3,2,"Coesfeld",2006
"05558",0.46033,2,3,2,"Coesfeld",2007
"05558",0.50719,2,3,2,"Coesfeld",2008
"05558",0.48901,2,3,2,"Coesfeld",2009
"05558",0.4762,2,3,2,"Coesfeld",2010
"05558",0.47717,2,3,2,"Coesfeld",2011
"05558",0.46303,2,3,2,"Coesfeld",2012
"05558",0.49391,2,3,2,"Coesfeld",2013
"05558",0.4839,2,3,2,"Coesfeld",2014
"05558",0.49645,2,4,2,"Coesfeld",2015
"05558",0.463,2,3,2,"Coesfeld",2016
"05558",0.46637,2,3,2,"Coesfeld",2017
"05558",0.46949,2,3,2,"Coesfeld",2018
"05558",0.47439,2,4,2,"Coesfeld",2019
"05562",0.62676,4,7,2,"Recklinghausen",1998
"05562",0.63067,4,7,2,"Recklinghausen",1999
"05562",0.56576,4,7,2,"Recklinghausen",2000
"05562",0.59537,4,7,2,"Recklinghausen",2001
"05562",0.5868,4,7,2,"Recklinghausen",2002
"05562",0.58717,4,7,2,"Recklinghausen",2003
"05562",0.58408,4,7,2,"Recklinghausen",2004
"05562",0.60165,4,7,2,"Recklinghausen",2005
"05562",0.64754,4,7,2,"Recklinghausen",2006
"05562",0.68857,4,8,2,"Recklinghausen",2007
"05562",0.72705,4,8,2,"Recklinghausen",2008
"05562",0.70313,4,8,2,"Recklinghausen",2009
"05562",0.72693,4,8,2,"Recklinghausen",2010
"05562",0.7257,5,9,3,"Recklinghausen",2011
"05562",0.69299,4,8,2,"Recklinghausen",2012
"05562",0.74147,5,9,3,"Recklinghausen",2013
"05562",0.74751,5,9,3,"Recklinghausen",2014
"05562",0.73527,5,9,3,"Recklinghausen",2015
"05562",0.6912,5,9,3,"Recklinghausen",2016
"05562",0.71552,5,9,3,"Recklinghausen",2017
"05562",0.72756,5,9,3,"Recklinghausen",2018
"05562",0.69719,5,9,3,"Recklinghausen",2019
"05566",0.50483,2,4,2,"Steinfurt",1998
"05566",0.5272,2,4,2,"Steinfurt",1999
"05566",0.48246,3,5,2,"Steinfurt",2000
"05566",0.47249,2,4,2,"Steinfurt",2001
"05566",0.48213,2,4,2,"Steinfurt",2002
"05566",0.48599,2,4,2,"Steinfurt",2003
"05566",0.46165,2,4,2,"Steinfurt",2004
"05566",0.49279,2,4,2,"Steinfurt",2005
"05566",0.51608,2,4,2,"Steinfurt",2006
"05566",0.55687,3,5,2,"Steinfurt",2007
"05566",0.5907,3,5,2,"Steinfurt",2008
"05566",0.5839,3,5,2,"Steinfurt",2009
"05566",0.5969,3,5,2,"Steinfurt",2010
"05566",0.57941,3,5,2,"Steinfurt",2011
"05566",0.57831,3,6,2,"Steinfurt",2012
"05566",0.60264,3,6,2,"Steinfurt",2013
"05566",0.61795,3,6,2,"Steinfurt",2014
"05566",0.6018,3,6,2,"Steinfurt",2015
"05566",0.57189,3,6,2,"Steinfurt",2016
"05566",0.59611,3,6,2,"Steinfurt",2017
"05566",0.5802,3,6,2,"Steinfurt",2018
"05566",0.57133,3,6,2,"Steinfurt",2019
"05570",0.47435,2,3,2,"Warendorf",1998
"05570",0.47887,2,3,2,"Warendorf",1999
"05570",0.43955,2,4,2,"Warendorf",2000
"05570",0.44353,2,4,2,"Warendorf",2001
"05570",0.48042,2,4,2,"Warendorf",2002
"05570",0.48363,2,4,2,"Warendorf",2003
"05570",0.46561,2,4,2,"Warendorf",2004
"05570",0.48475,2,4,2,"Warendorf",2005
"05570",0.5047,2,4,2,"Warendorf",2006
"05570",0.49243,2,4,2,"Warendorf",2007
"05570",0.54043,2,4,2,"Warendorf",2008
"05570",0.54443,2,4,2,"Warendorf",2009
"05570",0.55475,2,4,2,"Warendorf",2010
"05570",0.54085,2,4,2,"Warendorf",2011
"05570",0.52963,3,5,2,"Warendorf",2012
"05570",0.55511,3,5,2,"Warendorf",2013
"05570",0.5439,3,5,2,"Warendorf",2014
"05570",0.5634,3,5,2,"Warendorf",2015
"05570",0.53518,3,5,2,"Warendorf",2016
"05570",0.55268,3,5,2,"Warendorf",2017
"05570",0.54954,3,5,2,"Warendorf",2018
"05570",0.54093,3,5,2,"Warendorf",2019
"05711",0.56201,3,5,2,"Bielefeld, Stadt",1998
"05711",0.5591,3,5,2,"Bielefeld, Stadt",1999
"05711",0.48243,2,4,2,"Bielefeld, Stadt",2000
"05711",0.49103,3,5,2,"Bielefeld, Stadt",2001
"05711",0.49286,2,4,2,"Bielefeld, Stadt",2002
"05711",0.52473,3,5,2,"Bielefeld, Stadt",2003
"05711",0.49551,3,5,2,"Bielefeld, Stadt",2004
"05711",0.54503,3,6,2,"Bielefeld, Stadt",2005
"05711",0.56341,3,5,2,"Bielefeld, Stadt",2006
"05711",0.59448,3,6,2,"Bielefeld, Stadt",2007
"05711",0.63042,3,6,2,"Bielefeld, Stadt",2008
"05711",0.63435,3,6,2,"Bielefeld, Stadt",2009
"05711",0.62619,3,6,2,"Bielefeld, Stadt",2010
"05711",0.62154,3,6,2,"Bielefeld, Stadt",2011
"05711",0.61647,4,7,2,"Bielefeld, Stadt",2012
"05711",0.64388,4,7,2,"Bielefeld, Stadt",2013
"05711",0.62623,3,6,2,"Bielefeld, Stadt",2014
"05711",0.62912,4,7,2,"Bielefeld, Stadt",2015
"05711",0.57108,3,6,2,"Bielefeld, Stadt",2016
"05711",0.60831,4,7,2,"Bielefeld, Stadt",2017
"05711",0.61598,4,7,2,"Bielefeld, Stadt",2018
"05711",0.60461,4,7,2,"Bielefeld, Stadt",2019
"05754",0.46999,2,3,2,"Gütersloh",1998
"05754",0.46119,2,3,2,"Gütersloh",1999
"05754",0.40947,2,3,2,"Gütersloh",2000
"05754",0.42381,2,3,2,"Gütersloh",2001
"05754",0.43027,2,3,2,"Gütersloh",2002
"05754",0.44016,2,3,2,"Gütersloh",2003
"05754",0.43268,2,3,2,"Gütersloh",2004
"05754",0.44304,2,3,2,"Gütersloh",2005
"05754",0.45094,2,3,2,"Gütersloh",2006
"05754",0.48393,2,3,2,"Gütersloh",2007
"05754",0.53117,2,3,2,"Gütersloh",2008
"05754",0.53065,2,4,2,"Gütersloh",2009
"05754",0.54235,2,4,2,"Gütersloh",2010
"05754",0.53608,2,4,2,"Gütersloh",2011
"05754",0.51265,2,4,2,"Gütersloh",2012
"05754",0.55249,3,5,2,"Gütersloh",2013
"05754",0.55344,3,5,2,"Gütersloh",2014
"05754",0.54061,3,5,2,"Gütersloh",2015
"05754",0.5195,3,5,2,"Gütersloh",2016
"05754",0.54727,3,5,2,"Gütersloh",2017
"05754",0.5461,3,5,2,"Gütersloh",2018
"05754",0.53597,3,5,2,"Gütersloh",2019
"05758",0.51593,2,4,2,"Herford",1998
"05758",0.5098,2,4,2,"Herford",1999
"05758",0.42897,2,3,2,"Herford",2000
"05758",0.45369,2,4,2,"Herford",2001
"05758",0.45855,2,3,2,"Herford",2002
"05758",0.47111,2,4,2,"Herford",2003
"05758",0.45782,2,4,2,"Herford",2004
"05758",0.50443,2,4,2,"Herford",2005
"05758",0.5265,3,5,2,"Herford",2006
"05758",0.56468,3,5,2,"Herford",2007
"05758",0.59173,3,5,2,"Herford",2008
"05758",0.60279,3,5,2,"Herford",2009
"05758",0.60352,3,6,2,"Herford",2010
"05758",0.59993,3,6,2,"Herford",2011
"05758",0.59472,3,6,2,"Herford",2012
"05758",0.62835,3,6,2,"Herford",2013
"05758",0.61688,3,6,2,"Herford",2014
"05758",0.62353,3,6,2,"Herford",2015
"05758",0.57443,3,6,2,"Herford",2016
"05758",0.59104,3,6,2,"Herford",2017
"05758",0.60623,3,6,2,"Herford",2018
"05758",0.59826,3,6,2,"Herford",2019
"05762",0.56699,3,6,2,"Höxter",1998
"05762",0.56856,3,6,2,"Höxter",1999
"05762",0.52782,3,6,2,"Höxter",2000
"05762",0.53822,3,6,2,"Höxter",2001
"05762",0.56793,3,6,2,"Höxter",2002
"05762",0.57816,3,6,2,"Höxter",2003
"05762",0.55437,3,6,2,"Höxter",2004
"05762",0.57831,3,6,2,"Höxter",2005
"05762",0.60815,4,7,2,"Höxter",2006
"05762",0.62722,4,7,2,"Höxter",2007
"05762",0.66583,4,7,2,"Höxter",2008
"05762",0.67657,4,7,2,"Höxter",2009
"05762",0.65584,4,7,2,"Höxter",2010
"05762",0.6396,4,7,2,"Höxter",2011
"05762",0.62481,4,7,2,"Höxter",2012
"05762",0.65071,4,7,2,"Höxter",2013
"05762",0.66138,4,7,2,"Höxter",2014
"05762",0.6506,4,7,2,"Höxter",2015
"05762",0.62541,4,7,2,"Höxter",2016
"05762",0.61134,4,7,2,"Höxter",2017
"05762",0.60511,3,6,2,"Höxter",2018
"05762",0.60091,4,7,2,"Höxter",2019
"05766",0.513,2,4,2,"Lippe",1998
"05766",0.52177,2,4,2,"Lippe",1999
"05766",0.47324,2,4,2,"Lippe",2000
"05766",0.49954,3,5,2,"Lippe",2001
"05766",0.52396,3,5,2,"Lippe",2002
"05766",0.52752,3,5,2,"Lippe",2003
"05766",0.50724,3,5,2,"Lippe",2004
"05766",0.53621,3,5,2,"Lippe",2005
"05766",0.55209,3,5,2,"Lippe",2006
"05766",0.56386,3,5,2,"Lippe",2007
"05766",0.60241,3,5,2,"Lippe",2008
"05766",0.62915,3,6,2,"Lippe",2009
"05766",0.61269,3,6,2,"Lippe",2010
"05766",0.6072,3,6,2,"Lippe",2011
"05766",0.58887,3,6,2,"Lippe",2012
"05766",0.62478,3,6,2,"Lippe",2013
"05766",0.61447,3,6,2,"Lippe",2014
"05766",0.6157,3,6,2,"Lippe",2015
"05766",0.57312,3,6,2,"Lippe",2016
"05766",0.57764,3,6,2,"Lippe",2017
"05766",0.58363,3,6,2,"Lippe",2018
"05766",0.57695,3,6,2,"Lippe",2019
"05770",0.55671,3,5,2,"Minden-Lübbecke",1998
"05770",0.54992,3,5,2,"Minden-Lübbecke",1999
"05770",0.48162,2,4,2,"Minden-Lübbecke",2000
"05770",0.47676,2,4,2,"Minden-Lübbecke",2001
"05770",0.51201,3,5,2,"Minden-Lübbecke",2002
"05770",0.51554,3,5,2,"Minden-Lübbecke",2003
"05770",0.50215,3,5,2,"Minden-Lübbecke",2004
"05770",0.5302,3,5,2,"Minden-Lübbecke",2005
"05770",0.54217,3,5,2,"Minden-Lübbecke",2006
"05770",0.5831,3,6,2,"Minden-Lübbecke",2007
"05770",0.61441,3,5,2,"Minden-Lübbecke",2008
"05770",0.62786,3,6,2,"Minden-Lübbecke",2009
"05770",0.62452,3,6,2,"Minden-Lübbecke",2010
"05770",0.61813,3,6,2,"Minden-Lübbecke",2011
"05770",0.595,3,6,2,"Minden-Lübbecke",2012
"05770",0.61476,3,6,2,"Minden-Lübbecke",2013
"05770",0.6186,3,6,2,"Minden-Lübbecke",2014
"05770",0.61982,3,6,2,"Minden-Lübbecke",2015
"05770",0.5823,3,6,2,"Minden-Lübbecke",2016
"05770",0.60375,4,7,2,"Minden-Lübbecke",2017
"05770",0.60121,3,6,2,"Minden-Lübbecke",2018
"05770",0.59977,3,6,2,"Minden-Lübbecke",2019
"05774",0.54149,3,5,2,"Paderborn",1998
"05774",0.5488,3,5,2,"Paderborn",1999
"05774",0.49018,3,5,2,"Paderborn",2000
"05774",0.49782,3,5,2,"Paderborn",2001
"05774",0.51923,3,5,2,"Paderborn",2002
"05774",0.51685,3,5,2,"Paderborn",2003
"05774",0.51211,3,5,2,"Paderborn",2004
"05774",0.53266,3,5,2,"Paderborn",2005
"05774",0.55823,3,5,2,"Paderborn",2006
"05774",0.57692,3,6,2,"Paderborn",2007
"05774",0.60562,3,5,2,"Paderborn",2008
"05774",0.61089,3,6,2,"Paderborn",2009
"05774",0.61013,3,6,2,"Paderborn",2010
"05774",0.59492,3,6,2,"Paderborn",2011
"05774",0.56257,3,5,2,"Paderborn",2012
"05774",0.59739,3,6,2,"Paderborn",2013
"05774",0.60787,3,6,2,"Paderborn",2014
"05774",0.59192,3,6,2,"Paderborn",2015
"05774",0.56353,3,6,2,"Paderborn",2016
"05774",0.55308,3,5,2,"Paderborn",2017
"05774",0.55468,3,5,2,"Paderborn",2018
"05774",0.5564,3,5,2,"Paderborn",2019
"05911",0.55897,3,5,2,"Bochum, Stadt",1998
"05911",0.5526,3,5,2,"Bochum, Stadt",1999
"05911",0.48294,3,5,2,"Bochum, Stadt",2000
"05911",0.49551,3,5,2,"Bochum, Stadt",2001
"05911",0.49375,2,4,2,"Bochum, Stadt",2002
"05911",0.51111,2,4,2,"Bochum, Stadt",2003
"05911",0.50799,3,5,2,"Bochum, Stadt",2004
"05911",0.54172,3,5,2,"Bochum, Stadt",2005
"05911",0.57769,3,6,2,"Bochum, Stadt",2006
"05911",0.61317,3,6,2,"Bochum, Stadt",2007
"05911",0.64812,3,6,2,"Bochum, Stadt",2008
"05911",0.63939,3,6,2,"Bochum, Stadt",2009
"05911",0.61545,3,6,2,"Bochum, Stadt",2010
"05911",0.62604,3,6,2,"Bochum, Stadt",2011
"05911",0.60778,3,6,2,"Bochum, Stadt",2012
"05911",0.63731,4,7,2,"Bochum, Stadt",2013
"05911",0.64375,4,7,2,"Bochum, Stadt",2014
"05911",0.63341,4,7,2,"Bochum, Stadt",2015
"05911",0.60437,4,7,2,"Bochum, Stadt",2016
"05911",0.62586,4,7,2,"Bochum, Stadt",2017
"05911",0.62749,4,7,2,"Bochum, Stadt",2018
