ror_id,ror_name,year,gisd_score,gisd_5,gisd_10,gisd_k
0101,Schleswig-Holstein Mitte,1998,0.56871,4,7,2
0101,Schleswig-Holstein Mitte,1999,0.56244,4,7,2
0101,Schleswig-Holstein Mitte,2000,0.49312,4,7,2
0101,Schleswig-Holstein Mitte,2001,0.49021,4,7,2
0101,Schleswig-Holstein Mitte,2002,0.48359,3,6,2
0101,Schleswig-Holstein Mitte,2003,0.48449,3,6,2
0101,Schleswig-Holstein Mitte,2004,0.49578,4,7,2
0101,Schleswig-Holstein Mitte,2005,0.51163,4,7,2
0101,Schleswig-Holstein Mitte,2006,0.54929,4,7,2
0101,Schleswig-Holstein Mitte,2007,0.56514,4,7,2
0101,Schleswig-Holstein Mitte,2008,0.59912,4,7,2
0101,Schleswig-Holstein Mitte,2009,0.57721,4,7,2
0101,Schleswig-Holstein Mitte,2010,0.59493,4,7,2
0101,Schleswig-Holstein Mitte,2011,0.59156,4,7,2
0101,Schleswig-Holstein Mitte,2012,0.61484,4,7,2
0101,Schleswig-Holstein Mitte,2013,0.66663,4,7,2
0101,Schleswig-Holstein Mitte,2014,0.68839,4,7,2
0101,Schleswig-Holstein Mitte,2015,0.68975,4,7,2
0101,Schleswig-Holstein Mitte,2016,0.7174,4,7,2
0101,Schleswig-Holstein Mitte,2017,0.72402,4,7,2
0101,Schleswig-Holstein Mitte,2018,0.68422,4,7,2
0101,Schleswig-Holstein Mitte,2019,0.71703,4,7,2
0101,Schleswig-Holstein Mitte,2020,0.72233,4,7,2
0101,Schleswig-Holstein Mitte,2021,0.71824,4,7,2
0102,Schleswig-Holstein Nord,1998,0.58269,4,7,2
0102,Schleswig-Holstein Nord,1999,0.60765,4,7,2
0102,Schleswig-Holstein Nord,2000,0.54082,4,7,2
0102,Schleswig-Holstein Nord,2001,0.57414,4,8,2
0102,Schleswig-Holstein Nord,2002,0.56821,4,8,2
0102,Schleswig-Holstein Nord,2003,0.54276,4,8,2
0102,Schleswig-Holstein Nord,2004,0.57763,4,8,2
0102,Schleswig-Holstein Nord,2005,0.60549,4,8,2
0102,Schleswig-Holstein Nord,2006,0.61171,4,8,2
0102,Schleswig-Holstein Nord,2007,0.67579,4,8,2
0102,Schleswig-Holstein Nord,2008,0.69845,4,8,2
0102,Schleswig-Holstein Nord,2009,0.67312,4,8,2
0102,Schleswig-Holstein Nord,2010,0.70229,4,8,2
0102,Schleswig-Holstein Nord,2011,0.67987,4,8,2
0102,Schleswig-Holstein Nord,2012,0.71666,4,8,2
0102,Schleswig-Holstein Nord,2013,0.75983,4,8,2
0102,Schleswig-Holstein Nord,2014,0.79565,4,8,2
0102,Schleswig-Holstein Nord,2015,0.78724,4,8,2
0102,Schleswig-Holstein Nord,2016,0.80758,5,9,3
0102,Schleswig-Holstein Nord,2017,0.82324,5,9,3
0102,Schleswig-Holstein Nord,2018,0.80657,5,9,3
0102,Schleswig-Holstein Nord,2019,0.79808,5,9,3
0102,Schleswig-Holstein Nord,2020,0.81072,5,9,3
0102,Schleswig-Holstein Nord,2021,0.81135,5,9,3
0103,Schleswig-Holstein Ost,1998,0.62712,4,8,2
0103,Schleswig-Holstein Ost,1999,0.64755,4,8,2
0103,Schleswig-Holstein Ost,2000,0.59392,4,8,2
0103,Schleswig-Holstein Ost,2001,0.61213,4,8,2
0103,Schleswig-Holstein Ost,2002,0.60773,4,8,2
0103,Schleswig-Holstein Ost,2003,0.57258,4,8,2
0103,Schleswig-Holstein Ost,2004,0.57539,4,8,2
0103,Schleswig-Holstein Ost,2005,0.6242,4,8,2
0103,Schleswig-Holstein Ost,2006,0.65091,4,8,2
0103,Schleswig-Holstein Ost,2007,0.66324,4,8,2
0103,Schleswig-Holstein Ost,2008,0.68917,4,8,2
0103,Schleswig-Holstein Ost,2009,0.66245,4,8,2
0103,Schleswig-Holstein Ost,2010,0.6807,4,8,2
0103,Schleswig-Holstein Ost,2011,0.70715,4,8,2
0103,Schleswig-Holstein Ost,2012,0.74687,5,9,3
0103,Schleswig-Holstein Ost,2013,0.77594,4,8,2
0103,Schleswig-Holstein Ost,2014,0.82864,5,9,3
0103,Schleswig-Holstein Ost,2015,0.80496,5,9,3
0103,Schleswig-Holstein Ost,2016,0.80535,5,9,3
0103,Schleswig-Holstein Ost,2017,0.81726,4,8,2
0103,Schleswig-Holstein Ost,2018,0.7817,5,9,3
0103,Schleswig-Holstein Ost,2019,0.79467,5,9,3
0103,Schleswig-Holstein Ost,2020,0.79439,4,8,2
0103,Schleswig-Holstein Ost,2021,0.76649,4,8,2
0104,Schleswig-Holstein Süd,1998,0.34379,2,3,2
0104,Schleswig-Holstein Süd,1999,0.36189,2,3,2
0104,Schleswig-Holstein Süd,2000,0.30228,1,2,1
0104,Schleswig-Holstein Süd,2001,0.30589,1,2,1
0104,Schleswig-Holstein Süd,2002,0.29463,1,2,1
0104,Schleswig-Holstein Süd,2003,0.28066,1,2,1
0104,Schleswig-Holstein Süd,2004,0.28487,1,2,1
0104,Schleswig-Holstein Süd,2005,0.30371,1,2,1
0104,Schleswig-Holstein Süd,2006,0.33449,2,3,2
0104,Schleswig-Holstein Süd,2007,0.33397,2,3,2
0104,Schleswig-Holstein Süd,2008,0.38267,2,3,2
0104,Schleswig-Holstein Süd,2009,0.35576,2,3,2
0104,Schleswig-Holstein Süd,2010,0.37624,2,3,2
0104,Schleswig-Holstein Süd,2011,0.3806,2,3,2
0104,Schleswig-Holstein Süd,2012,0.41834,2,3,2
0104,Schleswig-Holstein Süd,2013,0.4546,2,3,2
0104,Schleswig-Holstein Süd,2014,0.49165,2,4,2
0104,Schleswig-Holstein Süd,2015,0.48137,2,4,2
0104,Schleswig-Holstein Süd,2016,0.52165,2,4,2
0104,Schleswig-Holstein Süd,2017,0.52109,2,4,2
0104,Schleswig-Holstein Süd,2018,0.51201,2,4,2
0104,Schleswig-Holstein Süd,2019,0.53009,2,4,2
0104,Schleswig-Holstein Süd,2020,0.53679,2,4,2
0104,Schleswig-Holstein Süd,2021,0.53511,2,4,2
0105,Schleswig-Holstein Süd-West,1998,0.59352,4,8,2
0105,Schleswig-Holstein Süd-West,1999,0.6305,4,8,2
0105,Schleswig-Holstein Süd-West,2000,0.54683,4,8,2
0105,Schleswig-Holstein Süd-West,2001,0.57765,4,8,2
0105,Schleswig-Holstein Süd-West,2002,0.58139,4,8,2
0105,Schleswig-Holstein Süd-West,2003,0.53795,4,8,2
0105,Schleswig-Holstein Süd-West,2004,0.58004,4,8,2
0105,Schleswig-Holstein Süd-West,2005,0.58496,4,8,2
0105,Schleswig-Holstein Süd-West,2006,0.59375,4,7,2
0105,Schleswig-Holstein Süd-West,2007,0.59643,4,7,2
0105,Schleswig-Holstein Süd-West,2008,0.64996,4,8,2
0105,Schleswig-Holstein Süd-West,2009,0.6328,4,7,2
0105,Schleswig-Holstein Süd-West,2010,0.66325,4,8,2
0105,Schleswig-Holstein Süd-West,2011,0.68037,4,8,2
0105,Schleswig-Holstein Süd-West,2012,0.73536,4,8,2
0105,Schleswig-Holstein Süd-West,2013,0.74573,4,8,2
0105,Schleswig-Holstein Süd-West,2014,0.82014,5,9,3
0105,Schleswig-Holstein Süd-West,2015,0.80176,5,9,3
0105,Schleswig-Holstein Süd-West,2016,0.82509,5,9,3
0105,Schleswig-Holstein Süd-West,2017,0.82542,5,9,3
0105,Schleswig-Holstein Süd-West,2018,0.79412,5,9,3
0105,Schleswig-Holstein Süd-West,2019,0.80801,5,9,3
0105,Schleswig-Holstein Süd-West,2020,0.81964,5,9,3
0105,Schleswig-Holstein Süd-West,2021,0.8094,4,8,2
0201,Hamburg,1998,0.30079,1,2,1
0201,Hamburg,1999,0.3244,1,2,1
0201,Hamburg,2000,0.28901,1,2,1
0201,Hamburg,2001,0.28415,1,2,1
0201,Hamburg,2002,0.29731,1,2,1
0201,Hamburg,2003,0.2722,1,2,1
0201,Hamburg,2004,0.2849,1,2,1
0201,Hamburg,2005,0.30644,1,2,1
0201,Hamburg,2006,0.33822,2,3,2
0201,Hamburg,2007,0.34304,2,3,2
0201,Hamburg,2008,0.34107,1,2,1
0201,Hamburg,2009,0.33021,1,2,1
0201,Hamburg,2010,0.34373,1,2,1
0201,Hamburg,2011,0.30425,1,2,1
0201,Hamburg,2012,0.27366,1,1,1
0201,Hamburg,2013,0.25795,1,1,1
0201,Hamburg,2014,0.29648,1,1,1
0201,Hamburg,2015,0.28459,1,1,1
0201,Hamburg,2016,0.2947,1,1,1
0201,Hamburg,2017,0.3037,1,1,1
0201,Hamburg,2018,0.29914,1,1,1
0201,Hamburg,2019,0.30766,1,1,1
0201,Hamburg,2020,0.34723,1,1,1
0201,Hamburg,2021,0.32006,1,1,1
0301,Braunschweig,1998,0.44539,3,5,2
0301,Braunschweig,1999,0.44002,2,4,2
0301,Braunschweig,2000,0.41885,3,5,2
0301,Braunschweig,2001,0.39794,3,5,2
0301,Braunschweig,2002,0.4534,3,5,2
0301,Braunschweig,2003,0.44834,3,5,2
0301,Braunschweig,2004,0.40603,3,5,2
0301,Braunschweig,2005,0.44963,3,5,2
0301,Braunschweig,2006,0.46062,3,5,2
0301,Braunschweig,2007,0.42267,2,4,2
0301,Braunschweig,2008,0.45657,2,4,2
0301,Braunschweig,2009,0.44668,2,4,2
0301,Braunschweig,2010,0.43898,2,4,2
0301,Braunschweig,2011,0.45509,2,4,2
0301,Braunschweig,2012,0.42299,2,3,2
0301,Braunschweig,2013,0.43701,2,3,2
0301,Braunschweig,2014,0.45253,2,3,2
0301,Braunschweig,2015,0.45635,2,3,2
0301,Braunschweig,2016,0.4798,2,3,2
0301,Braunschweig,2017,0.50428,2,3,2
0301,Braunschweig,2018,0.48498,2,3,2
0301,Braunschweig,2019,0.48776,2,3,2
0301,Braunschweig,2020,0.51901,2,4,2
0301,Braunschweig,2021,0.50973,2,3,2
0302,Bremen-Umland,1998,0.5181,3,6,2
0302,Bremen-Umland,1999,0.54415,3,6,2
0302,Bremen-Umland,2000,0.46404,3,6,2
0302,Bremen-Umland,2001,0.45213,3,6,2
0302,Bremen-Umland,2002,0.45579,3,5,2
0302,Bremen-Umland,2003,0.45115,3,5,2
0302,Bremen-Umland,2004,0.41206,3,5,2
0302,Bremen-Umland,2005,0.46003,3,6,2
0302,Bremen-Umland,2006,0.46962,3,5,2
0302,Bremen-Umland,2007,0.50339,3,6,2
0302,Bremen-Umland,2008,0.52409,3,6,2
0302,Bremen-Umland,2009,0.5196,3,5,2
0302,Bremen-Umland,2010,0.53439,3,6,2
0302,Bremen-Umland,2011,0.54919,3,6,2
0302,Bremen-Umland,2012,0.54999,3,6,2
0302,Bremen-Umland,2013,0.58315,3,6,2
0302,Bremen-Umland,2014,0.59146,3,5,2
0302,Bremen-Umland,2015,0.59716,3,6,2
0302,Bremen-Umland,2016,0.61441,3,6,2
0302,Bremen-Umland,2017,0.65854,3,6,2
0302,Bremen-Umland,2018,0.61567,3,6,2
0302,Bremen-Umland,2019,0.65301,3,6,2
0302,Bremen-Umland,2020,0.68436,3,6,2
0302,Bremen-Umland,2021,0.67582,3,6,2
0303,Bremerhaven,1998,0.7288,4,8,2
0303,Bremerhaven,1999,0.72711,4,8,2
0303,Bremerhaven,2000,0.6362,4,8,2
0303,Bremerhaven,2001,0.6386,4,8,2
0303,Bremerhaven,2002,0.66297,4,8,2
0303,Bremerhaven,2003,0.65705,4,8,2
0303,Bremerhaven,2004,0.64525,4,8,2
0303,Bremerhaven,2005,0.68488,4,8,2
0303,Bremerhaven,2006,0.68232,4,8,2
0303,Bremerhaven,2007,0.71486,5,9,3
0303,Bremerhaven,2008,0.71768,5,9,3
0303,Bremerhaven,2009,0.73416,5,9,3
0303,Bremerhaven,2010,0.72931,5,9,3
0303,Bremerhaven,2011,0.73866,5,9,3
0303,Bremerhaven,2012,0.74777,5,9,3
0303,Bremerhaven,2013,0.78859,5,9,3
0303,Bremerhaven,2014,0.8147,5,9,3
0303,Bremerhaven,2015,0.81984,5,9,3
0303,Bremerhaven,2016,0.83431,5,9,3
0303,Bremerhaven,2017,0.86756,5,10,3
0303,Bremerhaven,2018,0.8459,5,10,3
0303,Bremerhaven,2019,0.86418,5,10,3
0303,Bremerhaven,2020,0.90505,5,10,3
0303,Bremerhaven,2021,0.90888,5,10,3
0304,Emsland,1998,0.55094,4,7,2
0304,Emsland,1999,0.58095,4,7,2
0304,Emsland,2000,0.53722,4,7,2
0304,Emsland,2001,0.54,4,7,2
0304,Emsland,2002,0.53066,4,7,2
0304,Emsland,2003,0.5258,4,7,2
0304,Emsland,2004,0.51567,4,7,2
0304,Emsland,2005,0.53262,4,7,2
0304,Emsland,2006,0.5338,4,7,2
0304,Emsland,2007,0.55536,4,7,2
0304,Emsland,2008,0.55673,3,6,2
0304,Emsland,2009,0.57437,4,7,2
0304,Emsland,2010,0.58864,4,7,2
0304,Emsland,2011,0.56282,3,6,2
0304,Emsland,2012,0.57403,3,6,2
0304,Emsland,2013,0.60013,3,6,2
0304,Emsland,2014,0.62159,3,6,2
0304,Emsland,2015,0.64148,3,6,2
0304,Emsland,2016,0.66581,4,7,2
0304,Emsland,2017,0.68369,4,7,2
0304,Emsland,2018,0.63042,3,6,2
0304,Emsland,2019,0.66053,3,6,2
0304,Emsland,2020,0.71265,4,7,2
0304,Emsland,2021,0.69131,4,7,2
0305,Göttingen,1998,0.51625,3,6,2
0305,Göttingen,1999,0.56176,4,7,2
0305,Göttingen,2000,0.48447,4,7,2
0305,Göttingen,2001,0.47456,3,6,2
0305,Göttingen,2002,0.50261,3,6,2
0305,Göttingen,2003,0.5129,4,7,2
0305,Göttingen,2004,0.45785,3,6,2
0305,Göttingen,2005,0.50166,3,6,2
0305,Göttingen,2006,0.50983,3,6,2
0305,Göttingen,2007,0.52012,3,6,2
0305,Göttingen,2008,0.55735,3,6,2
0305,Göttingen,2009,0.53264,3,6,2
0305,Göttingen,2010,0.52924,3,6,2
0305,Göttingen,2011,0.53443,3,6,2
0305,Göttingen,2012,0.54249,3,6,2
0305,Göttingen,2013,0.5639,3,6,2
0305,Göttingen,2014,0.58659,3,5,2
0305,Göttingen,2015,0.59554,3,6,2
0305,Göttingen,2016,0.59464,3,6,2
0305,Göttingen,2017,0.60608,3,5,2
0305,Göttingen,2018,0.60953,3,6,2
0305,Göttingen,2019,0.64084,3,6,2
0305,Göttingen,2020,0.69187,3,6,2
0305,Göttingen,2021,0.62438,3,6,2
0306,Hamburg-Umland-Süd,1998,0.38171,2,4,2
0306,Hamburg-Umland-Süd,1999,0.41848,2,4,2
0306,Hamburg-Umland-Süd,2000,0.41376,3,5,2
0306,Hamburg-Umland-Süd,2001,0.37274,2,4,2
0306,Hamburg-Umland-Süd,2002,0.38358,2,4,2
0306,Hamburg-Umland-Süd,2003,0.34654,2,3,2
0306,Hamburg-Umland-Süd,2004,0.34692,2,4,2
0306,Hamburg-Umland-Süd,2005,0.39761,2,4,2
0306,Hamburg-Umland-Süd,2006,0.38048,2,4,2
0306,Hamburg-Umland-Süd,2007,0.41662,2,4,2
0306,Hamburg-Umland-Süd,2008,0.45393,2,4,2
0306,Hamburg-Umland-Süd,2009,0.43507,2,4,2
0306,Hamburg-Umland-Süd,2010,0.43496,2,4,2
0306,Hamburg-Umland-Süd,2011,0.44983,2,4,2
0306,Hamburg-Umland-Süd,2012,0.45907,2,4,2
0306,Hamburg-Umland-Süd,2013,0.47541,2,4,2
0306,Hamburg-Umland-Süd,2014,0.48969,2,4,2
0306,Hamburg-Umland-Süd,2015,0.49669,2,4,2
0306,Hamburg-Umland-Süd,2016,0.53298,2,4,2
0306,Hamburg-Umland-Süd,2017,0.54663,2,4,2
0306,Hamburg-Umland-Süd,2018,0.53727,3,5,2
0306,Hamburg-Umland-Süd,2019,0.56389,3,5,2
0306,Hamburg-Umland-Süd,2020,0.61349,3,5,2
0306,Hamburg-Umland-Süd,2021,0.58394,3,5,2
0307,Hannover,1998,0.43786,3,5,2
0307,Hannover,1999,0.46378,3,5,2
0307,Hannover,2000,0.38818,2,4,2
0307,Hannover,2001,0.40962,3,5,2
0307,Hannover,2002,0.43239,3,5,2
0307,Hannover,2003,0.43695,3,5,2
0307,Hannover,2004,0.3912,2,4,2
0307,Hannover,2005,0.44922,3,5,2
0307,Hannover,2006,0.44751,3,5,2
0307,Hannover,2007,0.46411,3,5,2
0307,Hannover,2008,0.50261,3,5,2
0307,Hannover,2009,0.46764,3,5,2
0307,Hannover,2010,0.4784,3,5,2
0307,Hannover,2011,0.47927,3,5,2
0307,Hannover,2012,0.49205,3,5,2
0307,Hannover,2013,0.51575,3,5,2
0307,Hannover,2014,0.53749,3,5,2
0307,Hannover,2015,0.53479,3,5,2
0307,Hannover,2016,0.55268,3,5,2
0307,Hannover,2017,0.57056,2,4,2
0307,Hannover,2018,0.55569,3,5,2
0307,Hannover,2019,0.57348,3,5,2
0307,Hannover,2020,0.62104,3,5,2
0307,Hannover,2021,0.59718,3,5,2
0308,Hildesheim,1998,0.50608,3,6,2
0308,Hildesheim,1999,0.52079,3,6,2
0308,Hildesheim,2000,0.47516,3,6,2
0308,Hildesheim,2001,0.47472,3,6,2
0308,Hildesheim,2002,0.47988,3,6,2
0308,Hildesheim,2003,0.48508,3,6,2
0308,Hildesheim,2004,0.43807,3,5,2
0308,Hildesheim,2005,0.51788,4,7,2
0308,Hildesheim,2006,0.52963,3,6,2
0308,Hildesheim,2007,0.52291,3,6,2
0308,Hildesheim,2008,0.55311,3,6,2
0308,Hildesheim,2009,0.56099,3,6,2
0308,Hildesheim,2010,0.56859,3,6,2
0308,Hildesheim,2011,0.58617,4,7,2
0308,Hildesheim,2012,0.59338,4,7,2
0308,Hildesheim,2013,0.63709,4,7,2
0308,Hildesheim,2014,0.65302,4,7,2
0308,Hildesheim,2015,0.65496,4,7,2
0308,Hildesheim,2016,0.63832,3,6,2
0308,Hildesheim,2017,0.67009,3,6,2
0308,Hildesheim,2018,0.65048,4,7,2
0308,Hildesheim,2019,0.69119,4,7,2
0308,Hildesheim,2020,0.73944,4,7,2
0308,Hildesheim,2021,0.68168,3,6,2
0309,Lüneburg,1998,0.56796,4,7,2
0309,Lüneburg,1999,0.56442,4,7,2
0309,Lüneburg,2000,0.53299,4,7,2
0309,Lüneburg,2001,0.5317,4,7,2
0309,Lüneburg,2002,0.52813,4,7,2
0309,Lüneburg,2003,0.52932,4,7,2
0309,Lüneburg,2004,0.50642,4,7,2
0309,Lüneburg,2005,0.53614,4,7,2
0309,Lüneburg,2006,0.54554,4,7,2
0309,Lüneburg,2007,0.57299,4,7,2
0309,Lüneburg,2008,0.60929,4,7,2
0309,Lüneburg,2009,0.57724,4,7,2
0309,Lüneburg,2010,0.57979,3,6,2
0309,Lüneburg,2011,0.58192,4,7,2
0309,Lüneburg,2012,0.58999,4,7,2
0309,Lüneburg,2013,0.60403,3,6,2
0309,Lüneburg,2014,0.6245,3,6,2
0309,Lüneburg,2015,0.625,3,6,2
0309,Lüneburg,2016,0.64233,3,6,2
0309,Lüneburg,2017,0.67179,3,6,2
0309,Lüneburg,2018,0.64434,4,7,2
0309,Lüneburg,2019,0.68023,4,7,2
0309,Lüneburg,2020,0.73126,4,7,2
0309,Lüneburg,2021,0.68758,4,7,2
0310,Oldenburg,1998,0.57732000000000006,4,7,2
0310,Oldenburg,1999,0.57466,4,7,2
0310,Oldenburg,2000,0.54533,4,7,2
0310,Oldenburg,2001,0.53152,4,7,2
0310,Oldenburg,2002,0.52607,4,7,2
0310,Oldenburg,2003,0.51702,4,7,2
0310,Oldenburg,2004,0.51209,4,7,2
0310,Oldenburg,2005,0.54794,4,7,2
0310,Oldenburg,2006,0.55252,4,7,2
0310,Oldenburg,2007,0.57201,4,7,2
0310,Oldenburg,2008,0.62273,4,7,2
0310,Oldenburg,2009,0.60126,4,7,2
0310,Oldenburg,2010,0.60333,4,7,2
0310,Oldenburg,2011,0.59666,4,7,2
0310,Oldenburg,2012,0.58542,3,6,2
0310,Oldenburg,2013,0.60864,3,6,2
0310,Oldenburg,2014,0.61979,3,6,2
0310,Oldenburg,2015,0.62907,3,6,2
0310,Oldenburg,2016,0.64127,3,6,2
0310,Oldenburg,2017,0.67994,4,7,2
0310,Oldenburg,2018,0.62639,3,6,2
0310,Oldenburg,2019,0.66253,3,6,2
0310,Oldenburg,2020,0.70534,3,6,2
0310,Oldenburg,2021,0.68369,3,6,2
0311,Osnabrück,1998,0.50645,3,6,2
0311,Osnabrück,1999,0.50408,3,6,2
0311,Osnabrück,2000,0.45893,3,6,2
0311,Osnabrück,2001,0.45828,3,6,2
0311,Osnabrück,2002,0.50613,4,7,2
0311,Osnabrück,2003,0.49307,4,7,2
0311,Osnabrück,2004,0.43659,3,5,2
0311,Osnabrück,2005,0.48501,3,6,2
0311,Osnabrück,2006,0.50259,3,6,2
0311,Osnabrück,2007,0.52283,3,6,2
0311,Osnabrück,2008,0.55463,3,6,2
0311,Osnabrück,2009,0.54382,3,6,2
0311,Osnabrück,2010,0.56876,3,6,2
0311,Osnabrück,2011,0.5453,3,6,2
0311,Osnabrück,2012,0.55922,3,6,2
0311,Osnabrück,2013,0.5659,3,6,2
0311,Osnabrück,2014,0.60222,3,6,2
0311,Osnabrück,2015,0.6229,3,6,2
0311,Osnabrück,2016,0.61552,3,6,2
0311,Osnabrück,2017,0.65867,3,6,2
0311,Osnabrück,2018,0.61609,3,6,2
0311,Osnabrück,2019,0.63807,3,6,2
0311,Osnabrück,2020,0.68265,3,6,2
0311,Osnabrück,2021,0.66841,3,6,2
0312,Ost-Friesland,1998,0.70245,4,8,2
0312,Ost-Friesland,1999,0.73852,4,8,2
0312,Ost-Friesland,2000,0.65805,4,8,2
0312,Ost-Friesland,2001,0.66889,4,8,2
0312,Ost-Friesland,2002,0.69572,5,9,3
0312,Ost-Friesland,2003,0.68248,5,9,3
0312,Ost-Friesland,2004,0.66379,4,8,2
0312,Ost-Friesland,2005,0.71409,5,9,3
0312,Ost-Friesland,2006,0.74154,5,9,3
0312,Ost-Friesland,2007,0.72889,5,9,3
0312,Ost-Friesland,2008,0.77634,5,9,3
0312,Ost-Friesland,2009,0.75767,5,9,3
0312,Ost-Friesland,2010,0.76907,5,9,3
0312,Ost-Friesland,2011,0.77089,5,9,3
0312,Ost-Friesland,2012,0.7787,5,9,3
0312,Ost-Friesland,2013,0.80622,5,9,3
0312,Ost-Friesland,2014,0.82225,5,9,3
0312,Ost-Friesland,2015,0.81418,5,9,3
0312,Ost-Friesland,2016,0.82284,5,9,3
0312,Ost-Friesland,2017,0.86605,5,9,3
0312,Ost-Friesland,2018,0.8227,5,9,3
0312,Ost-Friesland,2019,0.84346,5,9,3
0312,Ost-Friesland,2020,0.88563,5,10,3
0312,Ost-Friesland,2021,0.86752,5,9,3
0313,Südheide,1998,0.5929,4,8,2
0313,Südheide,1999,0.62071,4,7,2
0313,Südheide,2000,0.54924,4,8,2
0313,Südheide,2001,0.56521,4,7,2
0313,Südheide,2002,0.5725,4,8,2
0313,Südheide,2003,0.56044,4,8,2
0313,Südheide,2004,0.56128,4,8,2
0313,Südheide,2005,0.60036,4,8,2
0313,Südheide,2006,0.60251999999999994,4,8,2
0313,Südheide,2007,0.6127,4,7,2
0313,Südheide,2008,0.6108,4,7,2
0313,Südheide,2009,0.62969,4,7,2
0313,Südheide,2010,0.6618,4,8,2
0313,Südheide,2011,0.65103,4,7,2
0313,Südheide,2012,0.66293,4,7,2
0313,Südheide,2013,0.6968,4,7,2
0313,Südheide,2014,0.69333,4,7,2
0313,Südheide,2015,0.722,4,7,2
0313,Südheide,2016,0.73631,4,8,2
0313,Südheide,2017,0.77698,4,8,2
0313,Südheide,2018,0.74346,4,8,2
0313,Südheide,2019,0.74098,4,8,2
0313,Südheide,2020,0.81739,5,9,3
0313,Südheide,2021,0.77993,4,8,2
0401,Bremen,1998,0.51198,3,6,2
0401,Bremen,1999,0.49408,3,6,2
0401,Bremen,2000,0.44889,3,6,2
0401,Bremen,2001,0.42649,3,5,2
0401,Bremen,2002,0.41813,2,4,2
0401,Bremen,2003,0.41016,2,4,2
0401,Bremen,2004,0.448,3,6,2
0401,Bremen,2005,0.44698,3,5,2
0401,Bremen,2006,0.43125,3,5,2
0401,Bremen,2007,0.46417,3,5,2
0401,Bremen,2008,0.4679,2,4,2
0401,Bremen,2009,0.4783,3,5,2
0401,Bremen,2010,0.48427,3,5,2
0401,Bremen,2011,0.51876,3,5,2
0401,Bremen,2012,0.53067,3,5,2
0401,Bremen,2013,0.54829,3,5,2
0401,Bremen,2014,0.59198,3,6,2
0401,Bremen,2015,0.59167,3,5,2
0401,Bremen,2016,0.61676,3,6,2
0401,Bremen,2017,0.67728,4,7,2
0401,Bremen,2018,0.65237,4,7,2
0401,Bremen,2019,0.69802,4,7,2
0401,Bremen,2020,0.73981,4,7,2
0401,Bremen,2021,0.74898,4,7,2
0501,Aachen,1998,0.53146,3,6,2
0501,Aachen,1999,0.54871,3,6,2
0501,Aachen,2000,0.47498,3,6,2
0501,Aachen,2001,0.48988,4,7,2
0501,Aachen,2002,0.51426,4,7,2
0501,Aachen,2003,0.49955,4,7,2
0501,Aachen,2004,0.50951,4,7,2
0501,Aachen,2005,0.54735,4,7,2
0501,Aachen,2006,0.57716,4,7,2
0501,Aachen,2007,0.61828,4,8,2
0501,Aachen,2008,0.64229,4,7,2
0501,Aachen,2009,0.64235,4,7,2
0501,Aachen,2010,0.65399,4,7,2
0501,Aachen,2011,0.62996,4,7,2
0501,Aachen,2012,0.62561,4,7,2
0501,Aachen,2013,0.68914,4,7,2
0501,Aachen,2014,0.70682,4,7,2
0501,Aachen,2015,0.71505,4,7,2
0501,Aachen,2016,0.7131,4,7,2
0501,Aachen,2017,0.72883,4,7,2
0501,Aachen,2018,0.71267,4,7,2
0501,Aachen,2019,0.72314,4,7,2
0501,Aachen,2020,0.74009,4,8,2
0501,Aachen,2021,0.74292,4,7,2
0502,Arnsberg,1998,0.43937,3,5,2
0502,Arnsberg,1999,0.47602,3,5,2
0502,Arnsberg,2000,0.42616,3,5,2
0502,Arnsberg,2001,0.44976,3,6,2
0502,Arnsberg,2002,0.4941,3,6,2
0502,Arnsberg,2003,0.46646,3,6,2
0502,Arnsberg,2004,0.46905,3,6,2
0502,Arnsberg,2005,0.49798,3,6,2
0502,Arnsberg,2006,0.50717,3,6,2
0502,Arnsberg,2007,0.53914,3,6,2
0502,Arnsberg,2008,0.54865,3,6,2
0502,Arnsberg,2009,0.55638,3,6,2
0502,Arnsberg,2010,0.56337,3,6,2
0502,Arnsberg,2011,0.55338,3,6,2
0502,Arnsberg,2012,0.56547,3,6,2
0502,Arnsberg,2013,0.59742,3,6,2
0502,Arnsberg,2014,0.60731,3,6,2
0502,Arnsberg,2015,0.61643,3,6,2
0502,Arnsberg,2016,0.648,3,6,2
0502,Arnsberg,2017,0.66472,3,6,2
0502,Arnsberg,2018,0.61301,3,6,2
0502,Arnsberg,2019,0.6181,3,6,2
0502,Arnsberg,2020,0.6311,3,6,2
0502,Arnsberg,2021,0.62424,3,5,2
0503,Bielefeld,1998,0.42,2,4,2
0503,Bielefeld,1999,0.44157,3,5,2
0503,Bielefeld,2000,0.37643,2,4,2
0503,Bielefeld,2001,0.39322,2,4,2
0503,Bielefeld,2002,0.40452,2,4,2
0503,Bielefeld,2003,0.39584,2,4,2
0503,Bielefeld,2004,0.38936,2,4,2
0503,Bielefeld,2005,0.41646,3,5,2
0503,Bielefeld,2006,0.42728,3,5,2
0503,Bielefeld,2007,0.46364,3,5,2
0503,Bielefeld,2008,0.49276,3,5,2
0503,Bielefeld,2009,0.52454,3,6,2
0503,Bielefeld,2010,0.52306,3,5,2
0503,Bielefeld,2011,0.52247,3,6,2
0503,Bielefeld,2012,0.53729,3,6,2
