year,PLZ2,gisd_score,population,gisd_5,gisd_10,gisd_k
2005,59,0.54201,1154230,4,7,2
2005,60,0.25385,653680,1,2,1
2005,61,0.05475,469691,1,1,1
2005,63,0.3846,1319334,2,4,2
2005,64,0.28458,830986,1,2,1
2005,65,0.23553,1117845,1,1,1
2005,66,0.55589,1247538,4,7,2
2005,67,0.4992,1062729,3,6,2
2005,68,0.35736,619980,2,4,2
2005,69,0.16954,520713,1,1,1
2005,70,0.11674,833806,1,1,1
2005,71,0.14848,1035038,1,1,1
2005,72,0.33328,1093358,2,3,2
2005,73,0.24971,1037778,1,2,1
2005,74,0.34386,1109830,2,3,2
2005,75,0.34873,504679,2,3,2
2005,76,0.26189,1171111,1,2,1
2005,77,0.38857,501714,2,4,2
2005,78,0.43374,773388,3,5,2
2005,79,0.38992,1083429,2,4,2
2005,80,0.02576,652474,1,1,1
2005,81,0.02539,850723,1,1,1
2005,82,0,760236,1,1,1
2005,83,0.27258,790985,1,2,1
2005,84,0.35204,726754,2,3,2
2005,85,0.06548,1182238,1,1,1
2005,86,0.35491,1227760,2,4,2
2005,87,0.36209,550658,2,4,2
2005,88,0.29099,886910,1,2,1
2005,89,0.32541,803240,1,2,1
2005,90,0.43099,923983,3,5,2
2005,91,0.28931,1039324,1,2,1
2005,92,0.46436,531109,3,5,2
2005,93,0.33433,622744,2,3,2
2005,94,0.50184,737194,3,6,2
2005,95,0.49911,498107,3,6,2
2005,96,0.47259,569693,3,6,2
2005,97,0.36076,1087589,2,4,2
2005,98,0.76121,286671,5,9,3
2005,99,0.77630999999999994,947506,5,9,3
2006,1,0.60087,1259229,4,8,2
2006,2,0.8102,409873,5,10,3
2006,3,0.80203,288033,5,10,3
2006,4,0.78445,1289623,5,10,3
2006,6,0.90483,1258915,5,10,3
2006,7,0.63884,564718,4,8,2
2006,8,0.7277,573462,5,9,3
2006,9,0.69111,767679,5,9,3
2006,10,0.77385,433281,5,9,3
2006,12,0.77191,1479208,5,9,3
2006,13,0.77381,1244722,5,9,3
2006,14,0.73887,1356668,5,9,3
2006,15,0.77677,655969,5,9,3
2006,16,0.84521,626322,5,10,3
2006,17,1,581393,5,10,3
2006,18,0.92935,618818,5,10,3
2006,19,0.93109,406915,5,10,3
2006,20,0.35273,132718,2,4,2
2006,21,0.3702,1686390,2,4,2
2006,22,0.33354,1169745,2,3,2
2006,23,0.64803,752002,4,8,2
2006,24,0.58656,1140347,4,8,2
2006,25,0.49328,711894,3,6,2
2006,26,0.66473,1213415,4,8,2
2006,27,0.61321,888506,4,8,2
2006,28,0.44234,757898,3,5,2
2006,29,0.66659,530967,5,9,3
2006,30,0.43994,936712,3,5,2
2006,31,0.53005,1037581,4,7,2
2006,32,0.46699,889807,3,6,2
2006,33,0.44272,1108222,3,5,2
2006,34,0.49074,819405,3,6,2
2006,35,0.43209,940872,3,5,2
2006,36,0.42654,540579,3,5,2
2006,37,0.5611,733732,4,7,2
2006,38,0.52974,1175192,4,7,2
2006,39,0.90162,770825,5,10,3
2006,40,0.26871,1014864,1,2,1
2006,41,0.47913,973797,3,6,2
2006,42,0.56338,894428,4,7,2
2006,44,0.60842,1276839,4,8,2
2006,45,0.56969,1567971,4,7,2
2006,46,0.5688,902019,4,7,2
2006,47,0.64769,1337873,4,8,2
2006,48,0.37095,1228744,2,4,2
2006,49,0.53613,1278765,4,7,2
2006,50,0.41818,1109855,3,5,2
2006,51,0.39422,1099312,2,4,2
2006,52,0.60273,963106,4,8,2
2006,53,0.35699,1303772,2,4,2
2006,54,0.50708,530471,3,6,2
2006,55,0.3452,834693,2,3,2
2006,56,0.5104,871401,3,6,2
2006,57,0.46624,595049,3,6,2
2006,58,0.57199,925133,4,7,2
2006,59,0.55544,1154230,4,7,2
2006,60,0.27071,653680,1,2,1
2006,61,0.03007,469691,1,1,1
2006,63,0.37795,1319334,2,4,2
2006,64,0.28236,830986,1,2,1
2006,65,0.23474,1117845,1,2,1
2006,66,0.56666,1247538,4,7,2
2006,67,0.52146,1062729,3,6,2
2006,68,0.34363,619980,2,3,2
2006,69,0.14249,520713,1,1,1
2006,70,0.10572,833806,1,1,1
2006,71,0.13235,1035038,1,1,1
2006,72,0.31938,1093358,2,3,2
2006,73,0.2289,1037778,1,1,1
2006,74,0.32578,1109830,2,3,2
2006,75,0.33516,504679,2,3,2
2006,76,0.26112,1171111,1,2,1
2006,77,0.38014,501714,2,4,2
2006,78,0.41248,773388,2,4,2
2006,79,0.38072,1083429,2,4,2
2006,80,0.02435,652474,1,1,1
2006,81,0.024,850723,1,1,1
2006,82,0,760236,1,1,1
2006,83,0.24442,790985,1,2,1
2006,84,0.3274,726754,2,3,2
2006,85,0.05264,1182238,1,1,1
2006,86,0.33834,1227760,2,3,2
2006,87,0.34086,550658,2,3,2
2006,88,0.27427,886910,1,2,1
2006,89,0.3009,803240,1,2,1
2006,90,0.42003,923983,3,5,2
2006,91,0.27181,1039324,1,2,1
2006,92,0.43896,531109,3,5,2
2006,93,0.31466,622744,1,2,1
2006,94,0.48659,737194,3,6,2
2006,95,0.48426,498107,3,6,2
2006,96,0.46347,569693,3,5,2
2006,97,0.35274,1087589,2,4,2
2006,98,0.76768,286671,5,9,3
2006,99,0.7819,947506,5,9,3
2007,1,0.59777,1259229,4,7,2
2007,2,0.82907,409873,5,10,3
2007,3,0.80797,288033,5,10,3
2007,4,0.79682,1289623,5,9,3
2007,6,0.90343,1258915,5,10,3
2007,7,0.6358,564718,4,8,2
2007,8,0.73697,573462,5,9,3
2007,9,0.70613,767679,5,9,3
2007,10,0.80233,433281,5,10,3
2007,12,0.80009,1479208,5,9,3
2007,13,0.80227,1244722,5,9,3
2007,14,0.74512,1356668,5,9,3
2007,15,0.78009,655969,5,9,3
2007,16,0.85375,626322,5,10,3
2007,17,1,581393,5,10,3
2007,18,0.89735,618818,5,10,3
2007,19,0.93971,406915,5,10,3
2007,20,0.34425,132718,2,4,2
2007,21,0.3746,1686390,2,4,2
2007,22,0.32237,1169745,2,3,2
2007,23,0.63328,752002,4,8,2
2007,24,0.59824,1140347,4,8,2
2007,25,0.49954,711894,3,6,2
2007,26,0.6499,1213415,4,8,2
2007,27,0.63082,888506,4,8,2
2007,28,0.4624,757898,3,6,2
2007,29,0.65225,530967,4,8,2
2007,30,0.43758,936712,3,5,2
2007,31,0.52833,1037581,4,7,2
2007,32,0.48842,889807,3,6,2
2007,33,0.4608,1108222,3,5,2
2007,34,0.48225,819405,3,6,2
2007,35,0.43951,940872,3,5,2
2007,36,0.42494,540579,3,5,2
2007,37,0.55285,733732,4,7,2
2007,38,0.47577,1175192,3,6,2
2007,39,0.88514,770825,5,10,3
2007,40,0.29322,1014864,1,2,1
2007,41,0.51461,973797,3,6,2
2007,42,0.59453,894428,4,7,2
2007,44,0.63435,1276839,4,8,2
2007,45,0.60916,1567971,4,8,2
2007,46,0.58474,902019,4,7,2
2007,47,0.67473,1337873,5,9,3
2007,48,0.38043,1228744,2,4,2
2007,49,0.54599,1278765,4,7,2
2007,50,0.4508,1109855,3,5,2
2007,51,0.41487,1099312,2,4,2
2007,52,0.62245,963106,4,8,2
2007,53,0.37614,1303772,2,4,2
2007,54,0.53168,530471,4,7,2
2007,55,0.35497,834693,2,4,2
2007,56,0.52283,871401,3,6,2
2007,57,0.47632,595049,3,6,2
2007,58,0.57687,925133,4,7,2
2007,59,0.56096,1154230,4,7,2
2007,60,0.2688,653680,1,2,1
2007,61,0.02494,469691,1,1,1
2007,63,0.38092,1319334,2,4,2
2007,64,0.27978,830986,1,2,1
2007,65,0.23512,1117845,1,2,1
2007,66,0.58186,1247538,4,7,2
2007,67,0.52754,1062729,3,6,2
2007,68,0.34019,619980,2,3,2
2007,69,0.13873,520713,1,1,1
2007,70,0.05809,833806,1,1,1
2007,71,0.10608,1035038,1,1,1
2007,72,0.29869,1093358,2,3,2
2007,73,0.21382,1037778,1,1,1
2007,74,0.31047,1109830,2,3,2
2007,75,0.3108,504679,2,3,2
2007,76,0.24963,1171111,1,2,1
2007,77,0.36482,501714,2,4,2
2007,78,0.41607,773388,3,5,2
2007,79,0.39982,1083429,2,4,2
2007,80,2.8e-4,652474,1,1,1
2007,81,0,850723,1,1,1
2007,82,0.00455,760236,1,1,1
2007,83,0.23361,790985,1,2,1
2007,84,0.31037,726754,2,3,2
2007,85,0.05653,1182238,1,1,1
2007,86,0.3259,1227760,2,3,2
2007,87,0.31188,550658,2,3,2
2007,88,0.26758,886910,1,2,1
2007,89,0.28475,803240,1,2,1
2007,90,0.40162,923983,2,4,2
2007,91,0.26124000000000003,1039324,1,2,1
2007,92,0.41722,531109,3,5,2
2007,93,0.29459,622744,1,2,1
2007,94,0.45235,737194,3,5,2
2007,95,0.47485,498107,3,6,2
2007,96,0.4301,569693,3,5,2
2007,97,0.33749,1087589,2,3,2
2007,98,0.72978,286671,5,9,3
2007,99,0.7624,947506,5,9,3
2008,1,0.60684,1259229,4,7,2
2008,2,0.82509,409873,5,10,3
2008,3,0.80901,288033,5,9,3
2008,4,0.79482,1289623,5,9,3
2008,6,0.92094,1258915,5,10,3
2008,7,0.65278,564718,4,8,2
2008,8,0.72823,573462,5,9,3
2008,9,0.71018,767679,5,9,3
2008,10,0.81417,433281,5,10,3
2008,12,0.81169,1479208,5,9,3
2008,13,0.81411,1244722,5,10,3
2008,14,0.74487,1356668,5,9,3
2008,15,0.76769,655969,5,9,3
2008,16,0.84411,626322,5,10,3
2008,17,1,581393,5,10,3
2008,18,0.89993,618818,5,10,3
2008,19,0.92283,406915,5,10,3
2008,20,0.34072,132718,2,3,2
2008,21,0.39231,1686390,2,4,2
2008,22,0.33312,1169745,2,3,2
2008,23,0.66258,752002,4,8,2
2008,24,0.62666,1140347,4,7,2
2008,25,0.53411,711894,3,6,2
2008,26,0.69419,1213415,4,8,2
2008,27,0.646,888506,4,8,2
2008,28,0.46821,757898,3,5,2
2008,29,0.65397,530967,4,8,2
2008,30,0.47436,936712,3,5,2
2008,31,0.55515,1037581,3,6,2
2008,32,0.50922,889807,3,6,2
2008,33,0.49075,1108222,3,6,2
2008,34,0.48142,819405,3,5,2
2008,35,0.46561,940872,3,5,2
2008,36,0.45266,540579,3,5,2
2008,37,0.58138,733732,4,7,2
2008,38,0.5108,1175192,3,6,2
2008,39,0.88917,770825,5,10,3
2008,40,0.3092,1014864,1,2,1
2008,41,0.53825,973797,3,6,2
2008,42,0.62205,894428,4,7,2
2008,44,0.65985,1276839,4,8,2
2008,45,0.63482,1567971,4,8,2
2008,46,0.62863,902019,4,8,2
2008,47,0.70253,1337873,5,9,3
2008,48,0.40794,1228744,2,4,2
2008,49,0.56613,1278765,4,7,2
2008,50,0.45526,1109855,3,5,2
2008,51,0.43073,1099312,2,4,2
2008,52,0.64054,963106,4,8,2
2008,53,0.42417,1303772,2,4,2
2008,54,0.57057,530471,4,7,2
2008,55,0.38125,834693,2,4,2
2008,56,0.5518,871401,3,6,2
2008,57,0.4877,595049,3,6,2
2008,58,0.62047,925133,4,7,2
2008,59,0.58353,1154230,4,7,2
2008,60,0.238,653680,1,1,1
2008,61,0.08976,469691,1,1,1
2008,63,0.4003,1319334,2,4,2
2008,64,0.32449,830986,1,2,1
2008,65,0.25675,1117845,1,2,1
2008,66,0.60728,1247538,4,7,2
2008,67,0.55703,1062729,4,7,2
2008,68,0.36371,619980,2,3,2
2008,69,0.17074,520713,1,1,1
2008,70,0.10724,833806,1,1,1
2008,71,0.15145,1035038,1,1,1
2008,72,0.32964,1093358,2,3,2
2008,73,0.25349,1037778,1,2,1
2008,74,0.3362,1109830,2,3,2
2008,75,0.37098,504679,2,3,2
2008,76,0.28699,1171111,1,2,1
2008,77,0.40084,501714,2,4,2
2008,78,0.43627,773388,3,5,2
2008,79,0.41905,1083429,2,4,2
2008,80,3.1e-4,652474,1,1,1
2008,81,0,850723,1,1,1
2008,82,0.02186,760236,1,1,1
2008,83,0.2753,790985,1,2,1
2008,84,0.34683,726754,2,3,2
2008,85,0.06995,1182238,1,1,1
2008,86,0.34123,1227760,2,3,2
2008,87,0.35514,550658,2,3,2
2008,88,0.28383,886910,1,2,1
2008,89,0.31168,803240,1,2,1
2008,90,0.4085,923983,2,4,2
2008,91,0.29025,1039324,1,2,1
2008,92,0.46672,531109,3,5,2
2008,93,0.32256,622744,1,2,1
2008,94,0.51358,737194,3,6,2
2008,95,0.50446,498107,3,6,2
2008,96,0.4594,569693,3,5,2
2008,97,0.37648,1087589,2,4,2
2008,98,0.72427,286671,5,9,3
2008,99,0.74339,947506,5,9,3
2009,1,0.60855,1259229,4,7,2
2009,2,0.82055,409873,5,10,3
2009,3,0.75945,288033,5,9,3
2009,4,0.78344,1289623,5,9,3
2009,6,0.90604,1258915,5,10,3
2009,7,0.66406,564718,4,8,2
2009,8,0.74703,573462,5,9,3
2009,9,0.71339,767679,5,9,3
2009,10,0.79473,433281,5,10,3
2009,12,0.7919,1479208,5,9,3
2009,13,0.79466,1244722,5,10,3
2009,14,0.7179,1356668,5,9,3
2009,15,0.73156,655969,5,9,3
2009,16,0.79875,626322,5,10,3
2009,17,1,581393,5,10,3
2009,18,0.90009,618818,5,10,3
2009,19,0.91553,406915,5,10,3
2009,20,0.33069,132718,2,3,2
2009,21,0.37558,1686390,2,4,2
2009,22,0.3201,1169745,1,2,1
2009,23,0.65353000000000006,752002,4,8,2
2009,24,0.60789,1140347,4,7,2
2009,25,0.5123,711894,3,6,2
2009,26,0.6783,1213415,4,8,2
2009,27,0.65031,888506,4,8,2
2009,28,0.47683,757898,3,5,2
2009,29,0.66553,530967,4,8,2
2009,30,0.44196,936712,3,5,2
2009,31,0.54332,1037581,3,6,2
2009,32,0.55401,889807,4,7,2
2009,33,0.51902,1108222,3,6,2
2009,34,0.49754,819405,3,5,2
2009,35,0.46043,940872,3,5,2
2009,36,0.47177,540579,3,5,2
2009,37,0.57545,733732,4,7,2
2009,38,0.50048,1175192,3,6,2
2009,39,0.88338,770825,5,10,3
2009,40,0.31638,1014864,1,2,1
2009,41,0.5434,973797,3,6,2
2009,42,0.62804,894428,4,7,2
2009,44,0.6838,1276839,4,8,2
2009,45,0.63927,1567971,4,8,2
2009,46,0.63002,902019,4,7,2
2009,47,0.70387,1337873,5,9,3
2009,48,0.42917,1228744,2,4,2
2009,49,0.56656,1278765,4,7,2
2009,50,0.44692,1109855,3,5,2
2009,51,0.42371,1099312,2,4,2
2009,52,0.63865,963106,4,8,2
2009,53,0.41078,1303772,2,4,2
2009,54,0.58046,530471,4,7,2
2009,55,0.36276,834693,2,3,2
2009,56,0.53762,871401,3,6,2
2009,57,0.51448,595049,3,6,2
2009,58,0.64329,925133,4,8,2
2009,59,0.59687,1154230,4,7,2
2009,60,0.23343,653680,1,1,1
2009,61,0.0722,469691,1,1,1
2009,63,0.39037,1319334,2,4,2
2009,64,0.30245,830986,1,2,1
2009,65,0.25333,1117845,1,2,1
2009,66,0.61951,1247538,4,7,2
2009,67,0.53676,1062729,3,6,2
2009,68,0.37693,619980,2,4,2
2009,69,0.18745,520713,1,1,1
2009,70,0.13169,833806,1,1,1
2009,71,0.1717,1035038,1,1,1
2009,72,0.35686,1093358,2,3,2
2009,73,0.28187,1037778,1,2,1
2009,74,0.36673,1109830,2,3,2
2009,75,0.38331,504679,2,4,2
2009,76,0.30063,1171111,1,2,1
2009,77,0.43284,501714,2,4,2
2009,78,0.46199,773388,3,5,2
2009,79,0.44048,1083429,2,4,2
2009,80,3.1e-4,652474,1,1,1
2009,81,0,850723,1,1,1
2009,82,0.01727,760236,1,1,1
2009,83,0.2909,790985,1,2,1
2009,84,0.34943,726754,2,3,2
2009,85,0.05585,1182238,1,1,1
2009,86,0.3465,1227760,2,3,2
2009,87,0.35799,550658,2,3,2
2009,88,0.30401,886910,1,2,1
2009,89,0.33055,803240,1,2,1
2009,90,0.39504,923983,2,4,2
2009,91,0.29377,1039324,1,2,1
2009,92,0.48512,531109,3,5,2
2009,93,0.34184,622744,2,3,2
2009,94,0.5204,737194,3,6,2
2009,95,0.50109,498107,3,6,2
2009,96,0.46319,569693,3,5,2
2009,97,0.37053,1087589,2,3,2
2009,98,0.74169,286671,5,9,3
2009,99,0.74733,947506,5,9,3
2010,1,0.61479,1259229,4,7,2
2010,2,0.80419,409873,5,9,3
2010,3,0.7427,288033,5,9,3
2010,4,0.80634,1289623,5,10,3
2010,6,0.92182,1258915,5,10,3
2010,7,0.64811,564718,4,8,2
2010,8,0.73385,573462,5,9,3
2010,9,0.70961,767679,5,9,3
2010,10,0.80757,433281,5,10,3
2010,12,0.80449,1479208,5,10,3
2010,13,0.80747,1244722,5,10,3
2010,14,0.72143,1356668,5,9,3
2010,15,0.71981,655969,5,9,3
2010,16,0.78118,626322,5,9,3
2010,17,1,581393,5,10,3
2010,18,0.90051,618818,5,10,3
2010,19,0.9481,406915,5,10,3
2010,20,0.34141,132718,2,3,2
2010,21,0.38682,1686390,2,4,2
2010,22,0.33176,1169745,2,3,2
2010,23,0.66086,752002,4,8,2
2010,24,0.62418,1140347,4,7,2
2010,25,0.53124,711894,3,6,2
2010,26,0.67829,1213415,4,8,2
2010,27,0.64081,888506,4,8,2
2010,28,0.48072,757898,3,5,2
2010,29,0.67546,530967,4,8,2
2010,30,0.45171,936712,3,5,2
2010,31,0.54453,1037581,3,6,2
2010,32,0.54283,889807,3,6,2
2010,33,0.51436,1108222,3,6,2
2010,34,0.47809,819405,3,5,2
2010,35,0.45549,940872,3,5,2
2010,36,0.44974,540579,3,5,2
2010,37,0.56808,733732,4,7,2
2010,38,0.49042,1175192,3,6,2
2010,39,0.89296,770825,5,10,3
2010,40,0.30528,1014864,1,2,1
2010,41,0.54955,973797,4,7,2
2010,42,0.63226,894428,4,7,2
2010,44,0.67761,1276839,4,8,2
2010,45,0.65376,1567971,4,8,2
2010,46,0.63045,902019,4,7,2
2010,47,0.71395,1337873,5,9,3
2010,48,0.42346,1228744,2,4,2
2010,49,0.57927,1278765,4,7,2
2010,50,0.45842,1109855,3,5,2
2010,51,0.43271,1099312,2,4,2
2010,52,0.65317,963106,4,8,2
2010,53,0.39761,1303772,2,4,2
2010,54,0.57942,530471,4,7,2
2010,55,0.35303,834693,2,3,2
2010,56,0.54697,871401,3,6,2
2010,57,0.52297,595049,3,6,2
2010,58,0.6434,925133,4,8,2
2010,59,0.60434,1154230,4,7,2
2010,60,0.23136,653680,1,1,1
2010,61,0.07688,469691,1,1,1
2010,63,0.38982,1319334,2,4,2
2010,64,0.31218,830986,1,2,1
2010,65,0.24909,1117845,1,2,1
2010,66,0.59933,1247538,4,7,2
2010,67,0.5425,1062729,3,6,2
2010,68,0.36317,619980,2,4,2
2010,69,0.19507,520713,1,1,1
2010,70,0.12887,833806,1,1,1
2010,71,0.17491,1035038,1,1,1
2010,72,0.34965,1093358,2,3,2
2010,73,0.28057,1037778,1,2,1
2010,74,0.35265,1109830,2,3,2
2010,75,0.39631,504679,2,4,2
2010,76,0.30112,1171111,1,2,1
2010,77,0.4275,501714,2,4,2
2010,78,0.45712,773388,3,5,2
2010,79,0.42482,1083429,2,4,2
2010,80,3.3e-4,652474,1,1,1
2010,81,0,850723,1,1,1
2010,82,0.01532,760236,1,1,1
2010,83,0.2977,790985,1,2,1
2010,84,0.34084,726754,2,3,2
2010,85,0.04568,1182238,1,1,1
2010,86,0.34336,1227760,2,3,2
2010,87,0.35588,550658,2,3,2
2010,88,0.30095,886910,1,2,1
2010,89,0.31682,803240,1,2,1
2010,90,0.39768,923983,2,4,2
2010,91,0.28345,1039324,1,2,1
2010,92,0.46384,531109,3,5,2
2010,93,0.32593,622744,1,2,1
2010,94,0.51696,737194,3,6,2
2010,95,0.48868,498107,3,6,2
2010,96,0.44729,569693,3,5,2
2010,97,0.36276,1087589,2,3,2
2010,98,0.72883,286671,5,9,3
2010,99,0.7638,947506,5,9,3
2011,1,0.59326,1259229,4,7,2
2011,2,0.79558,409873,5,10,3
2011,3,0.74401,288033,5,9,3
2011,4,0.79469,1289623,5,10,3
2011,6,0.8989,1258915,5,10,3
2011,7,0.63897,564718,4,8,2
2011,8,0.70776,573462,5,9,3
2011,9,0.69213,767679,5,9,3
2011,10,0.77867,433281,5,10,3
2011,12,0.77569,1479208,5,9,3
2011,13,0.77862,1244722,5,9,3
2011,14,0.69953,1356668,5,9,3
2011,15,0.69679,655969,5,9,3
2011,16,0.80108,626322,5,10,3
2011,17,1,581393,5,10,3
2011,18,0.88161,618818,5,10,3
2011,19,0.93715,406915,5,10,3
2011,20,0.30657,132718,1,2,1
2011,21,0.37255,1686390,2,4,2
2011,22,0.30833,1169745,1,2,1
2011,23,0.67572,752002,4,8,2
2011,24,0.61218,1140347,4,7,2
2011,25,0.5446,711894,3,6,2
2011,26,0.67528,1213415,4,8,2
2011,27,0.65331,888506,4,8,2
2011,28,0.51038,757898,3,6,2
2011,29,0.6743,530967,4,8,2
2011,30,0.44885,936712,3,5,2
2011,31,0.55853,1037581,4,7,2
2011,32,0.54396,889807,3,6,2
2011,33,0.51122,1108222,3,6,2
2011,34,0.47516,819405,3,5,2
2011,35,0.44517,940872,3,5,2
2011,36,0.42517,540579,2,4,2
2011,37,0.56407,733732,4,7,2
2011,38,0.5019,1175192,3,6,2
2011,39,0.88805,770825,5,10,3
2011,40,0.29855,1014864,1,2,1
2011,41,0.54662,973797,3,6,2
2011,42,0.61629,894428,4,7,2
2011,44,0.68398,1276839,4,8,2
2011,45,0.65239,1567971,4,8,2
2011,46,0.63401,902019,4,8,2
2011,47,0.70619,1337873,5,9,3
2011,48,0.42875,1228744,3,5,2
2011,49,0.56332,1278765,4,7,2
2011,50,0.45592,1109855,3,5,2
2011,51,0.4255,1099312,3,5,2
2011,52,0.62186,963106,4,7,2
2011,53,0.39647,1303772,2,4,2
2011,54,0.5951,530471,4,7,2
2011,55,0.37078,834693,2,4,2
2011,56,0.55334,871401,3,6,2
2011,57,0.50175,595049,3,6,2
2011,58,0.62436,925133,4,8,2
2011,59,0.59573,1154230,4,7,2
2011,60,0.21545,653680,1,1,1
2011,61,0.07588,469691,1,1,1
2011,63,0.38171,1319334,2,4,2
2011,64,0.3133,830986,2,3,2
2011,65,0.25646,1117845,1,2,1
2011,66,0.59053,1247538,4,7,2
2011,67,0.54028,1062729,3,6,2
2011,68,0.34055,619980,2,3,2
2011,69,0.17737,520713,1,1,1
2011,70,0.1056,833806,1,1,1
2011,71,0.14844,1035038,1,1,1
2011,72,0.31819,1093358,2,3,2
2011,73,0.26329,1037778,1,2,1
2011,74,0.32344,1109830,2,3,2
2011,75,0.36008,504679,2,3,2
2011,76,0.29212,1171111,1,2,1
2011,77,0.39507,501714,2,4,2
2011,78,0.42423,773388,2,4,2
2011,79,0.40997,1083429,2,4,2
2011,80,2.5e-4,652474,1,1,1
2011,81,0,850723,1,1,1
2011,82,0.03312,760236,1,1,1
2011,83,0.29518,790985,1,2,1
2011,84,0.34192,726754,2,3,2
2011,85,0.06438,1182238,1,1,1
2011,86,0.34005,1227760,2,3,2
2011,87,0.36608,550658,2,4,2
2011,88,0.26656,886910,1,2,1
2011,89,0.29287,803240,1,2,1
2011,90,0.36994,923983,2,4,2
2011,91,0.28256,1039324,1,2,1
2011,92,0.4672,531109,3,5,2
2011,93,0.3209,622744,2,3,2
2011,94,0.50188,737194,3,6,2
2011,95,0.49516,498107,3,5,2
2011,96,0.44474,569693,3,5,2
2011,97,0.35917,1087589,2,3,2
2011,98,0.70285,286671,5,9,3
2011,99,0.73786,947506,5,9,3
2012,1,0.63375,1259229,4,7,2
2012,2,0.8576,409873,5,10,3
2012,3,0.8067,288033,5,10,3
2012,4,0.80082,1289623,5,10,3
2012,6,0.92444,1258915,5,10,3
2012,7,0.66741,564718,4,8,2
2012,8,0.73563,573462,5,9,3
2012,9,0.73611,767679,5,9,3
2012,10,0.75368,433281,5,9,3
2012,12,0.75212,1479208,5,9,3
2012,13,0.75366,1244722,5,9,3
2012,14,0.71141,1356668,4,8,2
2012,15,0.75588,655969,5,9,3
2012,16,0.83016,626322,5,10,3
2012,17,1,581393,5,10,3
2012,18,0.8707,618818,5,10,3
2012,19,0.89288,406915,5,10,3
2012,20,0.29463,132718,1,2,1
2012,21,0.3863,1686390,2,3,2
2012,22,0.31241,1169745,1,2,1
2012,23,0.71049,752002,4,8,2
2012,24,0.65774,1140347,4,8,2
2012,25,0.59429,711894,4,7,2
2012,26,0.68829,1213415,4,8,2
2012,27,0.66742,888506,4,8,2
2012,28,0.53513,757898,3,6,2
2012,29,0.69243,530967,4,8,2
2012,30,0.47811,936712,3,5,2
2012,31,0.58507,1037581,3,6,2
2012,32,0.57302,889807,3,6,2
2012,33,0.53765,1108222,3,6,2
2012,34,0.52136,819405,3,6,2
2012,35,0.47301,940872,3,5,2
2012,36,0.47609,540579,3,5,2
2012,37,0.59526,733732,4,7,2
2012,38,0.48707,1175192,3,5,2
2012,39,0.89452,770825,5,10,3
2012,40,0.30521,1014864,1,2,1
2012,41,0.57138,973797,3,6,2
2012,42,0.64843,894428,4,7,2
2012,44,0.717,1276839,5,9,3
2012,45,0.66725,1567971,4,8,2
2012,46,0.65981,902019,4,8,2
2012,47,0.73107,1337873,5,9,3
2012,48,0.46396,1228744,3,5,2
2012,49,0.59156,1278765,4,7,2
2012,50,0.46151,1109855,2,4,2
2012,51,0.43378,1099312,2,4,2
2012,52,0.62504,963106,4,7,2
2012,53,0.43426,1303772,2,4,2
2012,54,0.6387,530471,4,7,2
2012,55,0.41271,834693,2,4,2
2012,56,0.58801,871401,3,6,2
2012,57,0.52208,595049,3,6,2
2012,58,0.63797,925133,4,7,2
2012,59,0.62036,1154230,4,7,2
2012,60,0.22779,653680,1,1,1
2012,61,0.14154,469691,1,1,1
2012,63,0.42283,1319334,2,4,2
2012,64,0.35766,830986,2,3,2
2012,65,0.29721,1117845,1,2,1
2012,66,0.65374,1247538,4,7,2
2012,67,0.56368,1062729,3,6,2
2012,68,0.38094,619980,2,3,2
2012,69,0.22571,520713,1,1,1
2012,70,0.18168,833806,1,1,1
2012,71,0.23272,1035038,1,1,1
2012,72,0.38205,1093358,2,3,2
2012,73,0.33187,1037778,1,2,1
2012,74,0.37704,1109830,2,3,2
2012,75,0.43822,504679,2,4,2
2012,76,0.36115,1171111,2,3,2
2012,77,0.459,501714,2,4,2
2012,78,0.48692,773388,3,5,2
2012,79,0.46978,1083429,3,5,2
2012,80,1.1e-4,652474,1,1,1
2012,81,0,850723,1,1,1
2012,82,0.08166,760236,1,1,1
2012,83,0.3296,790985,1,2,1
2012,84,0.34749,726754,1,2,1
2012,85,0.09846,1182238,1,1,1
2012,86,0.35712,1227760,2,3,2
2012,87,0.36963,550658,2,3,2
2012,88,0.33363,886910,1,2,1
2012,89,0.35712,803240,2,3,2
2012,90,0.39624,923983,2,4,2
2012,91,0.31391,1039324,1,2,1
2012,92,0.46143,531109,2,4,2
2012,93,0.33338,622744,1,2,1
2012,94,0.49903,737194,3,5,2
2012,95,0.51202,498107,3,6,2
2012,96,0.46834,569693,3,5,2
2012,97,0.38847,1087589,2,4,2
2012,98,0.72496,286671,5,9,3
2012,99,0.76565,947506,5,9,3
2013,1,0.65327,1259229,4,7,2
2013,2,0.8649,409873,5,10,3
2013,3,0.8294,288033,5,10,3
2013,4,0.83099,1289623,5,10,3
2013,6,0.95583,1258915,5,10,3
2013,7,0.68671,564718,4,7,2
2013,8,0.77585,573462,5,9,3
2013,9,0.77688,767679,5,9,3
2013,10,0.77212,433281,5,9,3
2013,12,0.77076,1479208,5,9,3
2013,13,0.77208,1244722,5,9,3
2013,14,0.72116,1356668,4,8,2
2013,15,0.77549,655969,5,9,3
2013,16,0.82562,626322,5,10,3
2013,17,1,581393,5,10,3
2013,18,0.90257,618818,5,10,3
