year,PLZ3,gisd_score,population,gisd_5,gisd_10,gisd_k
2011,747,0.61316,63260,3,6,2
2011,748,0.50985,119525,2,4,2
2011,749,0.36596,75171,1,2,1
2011,750,0.37529,93031,1,2,1
2011,751,0.66303,139451,4,7,2
2011,752,0.34958,84094,1,2,1
2011,753,0.43832,121256,2,3,2
2011,754,0.35416,66847,1,2,1
2011,761,0.3786,209844,1,2,1
2011,762,0.37501,183240,1,2,1
2011,763,0.37277,116834,1,2,1
2011,764,0.40383,108073,1,2,1
2011,765,0.34605,127531,1,1,1
2011,766,0.38338,127660,1,2,1
2011,767,0.45483,129065,2,3,2
2011,768,0.53978,168864,3,5,2
2011,776,0.51656,99138,2,4,2
2011,777,0.49647,157623,2,4,2
2011,778,0.44669,124943,2,3,2
2011,779,0.50844,120010,2,4,2
2011,780,0.50891,126626,2,4,2
2011,781,0.5104,113476,2,4,2
2011,782,0.50407,120838,2,4,2
2011,783,0.49532,75227,2,4,2
2011,784,0.53239,98567,3,5,2
2011,785,0.55816,101774,3,5,2
2011,786,0.50941,94307,2,4,2
2011,787,0.46698,42573,2,3,2
2011,790,0.418,1721,1,2,1
2011,791,0.42588,298699,2,3,2
2011,792,0.44166,172826,2,3,2
2011,793,0.49351,141554,2,4,2
2011,794,0.50719,45172,2,4,2
2011,795,0.57542,112070,3,6,2
2011,796,0.56464,111486,3,5,2
2011,797,0.64341,123702,4,7,2
2011,798,0.53469,76199,3,5,2
2011,803,0.17471,43190,1,1,1
2011,804,0.17471,6534,1,1,1
2011,805,0.17471,13370,1,1,1
2011,806,0.17471,101844,1,1,1
2011,807,0.17471,17548,1,1,1
2011,808,0.1747,93077,1,1,1
2011,809,0.17435,376911,1,1,1
2011,812,0.17489,238636,1,1,1
2011,813,0.1746,109888,1,1,1
2011,814,0.17427,65121,1,1,1
2011,815,0.17308,84531,1,1,1
2011,816,0.17471,69519,1,1,1
2011,817,0.17437,77475,1,1,1
2011,818,0.17332,107220,1,1,1
2011,819,0.17433,98333,1,1,1
2011,820,0,113208,1,1,1
2011,821,0.15138,162041,1,1,1
2011,822,0.17669,173213,1,1,1
2011,823,0.23301,140638,1,1,1
2011,824,0.42357,109125,2,3,2
2011,825,0.29925,62011,1,1,1
2011,830,0.42019,182219,2,3,2
2011,831,0.39295,67903,1,2,1
2011,832,0.42582,76997,2,3,2
2011,833,0.44892,135704,2,3,2
2011,834,0.52289,88403,2,4,2
2011,835,0.40805,69680,1,2,1
2011,836,0.31728,111148,1,1,1
2011,837,0.30716,58931,1,1,1
2011,840,0.42528,213596,2,3,2
2011,841,0.41981,141531,1,2,1
2011,843,0.58545,101530,3,6,2
2011,844,0.44778,134400,2,3,2
2011,845,0.41221,135697,1,2,1
2011,850,0.30915,219486,1,1,1
2011,851,0.32645,76220,1,1,1
2011,852,0.32315,192266,1,1,1
2011,853,0.25226,151197,1,1,1
2011,854,0.31605,125107,1,1,1
2011,855,0.08302,152794,1,1,1
2011,856,0.09952,137958,1,1,1
2011,857,0.0637,127210,1,1,1
2011,861,0.56678,299679,3,5,2
2011,863,0.4094,151121,1,2,1
2011,864,0.41208,152091,1,2,1
2011,865,0.42655,116118,2,3,2
2011,866,0.44341,174130,2,3,2
2011,867,0.42672,64862,2,3,2
2011,868,0.38449,148484,1,2,1
2011,869,0.35183,121275,1,2,1
2011,874,0.49933,161453,2,4,2
2011,875,0.42451,82427,2,3,2
2011,876,0.49101,150809,2,4,2
2011,877,0.43515,155969,2,3,2
2011,880,0.26387,132829,1,1,1
2011,881,0.40353,84961,1,2,1
2011,882,0.42426,194447,2,3,2
2011,883,0.4697,109076,2,4,2
2011,884,0.37624,205210,1,2,1
2011,885,0.47504,35697,2,4,2
2011,886,0.38343,114420,1,2,1
2011,887,0.28712,10270,1,1,1
2011,890,0.30668,127307,1,1,1
2011,891,0.37764,136722,1,2,1
2011,892,0.41411,180478,1,2,1
2011,893,0.48142,91112,2,4,2
2011,894,0.49766,71973,2,4,2
2011,895,0.43341,169404,2,3,2
2011,896,0.38157,26244,1,2,1
2011,904,0.51661,520398,2,4,2
2011,905,0.36021,246494,1,2,1
2011,906,0.40338,26603,1,2,1
2011,907,0.51051,130488,2,4,2
2011,910,0.14622,206739,1,1,1
2011,911,0.43472,138242,2,3,2
2011,912,0.40891,131500,1,2,1
2011,913,0.3495,139342,1,2,1
2011,914,0.49103,85797,2,4,2
2011,915,0.52834,154450,3,5,2
2011,916,0.53641,52140,3,5,2
2011,917,0.55528,121033,3,5,2
2011,918,0.47522,10081,2,4,2
2011,922,0.54376,142559,3,5,2
2011,923,0.4397,138745,2,3,2
2011,924,0.56532,62333,3,5,2
2011,925,0.5678,47392,3,6,2
2011,926,0.65591,100989,4,7,2
2011,927,0.62704,39091,4,7,2
2011,930,0.34444,232280,1,1,1
2011,931,0.43495,185918,2,3,2
2011,933,0.46783,92204,2,3,2
2011,934,0.57579,112342,3,6,2
2011,940,0.59304,143662,3,6,2
2011,941,0.63063,106271,4,7,2
2011,942,0.62757,76034,4,7,2
2011,943,0.54902,138187,3,5,2
2011,944,0.52639,155534,3,5,2
2011,945,0.57291,117506,3,6,2
2011,950,0.69441,45545,4,8,2
2011,951,0.59645,101711,3,6,2
2011,952,0.55396,25437,3,5,2
2011,953,0.51663,60703,2,4,2
2011,954,0.50252,137295,2,4,2
2011,955,0.51687,29722,2,4,2
2011,956,0.63809,84819,4,7,2
2011,957,0.64099,12875,4,7,2
2011,960,0.45996,78226,2,3,2
2011,961,0.50869,188122,2,4,2
2011,962,0.56786,97598,3,6,2
2011,963,0.54732,62465,3,5,2
2011,964,0.48272,98792,2,4,2
2011,965,0.74998,44490,5,9,3
2011,970,0.37706,126544,1,2,1
2011,971,0.37043,11273,1,2,1
2011,972,0.37755,178670,1,2,1
2011,973,0.47398,90573,2,4,2
2011,974,0.56324,170112,3,5,2
2011,975,0.55665,75191,3,5,2
2011,976,0.50201,101555,2,4,2
2011,977,0.4898,122580,2,4,2
2011,978,0.39702,95485,1,2,1
2011,979,0.46483,115606,2,3,2
2011,985,0.72807,118903,4,8,2
2011,986,0.7427,139273,4,8,2
2011,987,0.752,28495,5,9,3
2011,990,0.72962,206777,4,8,2
2011,991,0.75229,38551,5,9,3
2011,993,0.76387,60932,5,9,3
2011,994,0.71696,108325,4,8,2
2011,995,0.74017,39908,4,8,2
2011,996,0.82404,53045,5,10,3
2011,997,0.84891,123153,5,10,3
2011,998,0.70647,211682,4,8,2
2011,999,0.89411,105133,5,10,3
2012,10,0.56778,118981,3,5,2
2012,11,0.56819,205205,3,6,2
2012,12,0.56815,86570,3,6,2
2012,13,0.56805,121622,3,6,2
2012,14,0.66462,118898,4,7,2
2012,15,0.71441,67893,4,8,2
2012,16,0.70817,121583,4,8,2
2012,17,0.7269,163225,4,8,2
2012,18,0.75015,114206,4,8,2
2012,19,0.82415,141046,5,10,3
2012,26,0.77258,93490,5,9,3
2012,27,0.90321,116277,5,10,3
2012,28,0.90591,76020,5,10,3
2012,29,0.8343,124086,5,10,3
2012,30,0.7785,121904,5,9,3
2012,31,0.78621,92034,5,9,3
2012,32,0.89195,74095,5,10,3
2012,41,0.7946,192325,5,9,3
2012,42,0.79442,225295,5,9,3
2012,43,0.79467,185537,5,9,3
2012,44,0.77387,108178,5,9,3
2012,45,0.81316,111036,5,10,3
2012,46,0.79738,174019,5,9,3
2012,47,0.80746,99426,5,9,3
2012,48,0.84607,140303,5,10,3
2012,49,0.88605,53504,5,10,3
2012,61,0.88782,308193,5,10,3
2012,62,0.84673,139064,5,10,3
2012,63,1,105127,5,10,3
2012,64,0.95374,139622,5,10,3
2012,65,0.98554,102751,5,10,3
2012,66,0.93519,130970,5,10,3
2012,67,0.91737,135112,5,10,3
2012,68,0.84195,159814,5,10,3
2012,69,0.86081,38262,5,10,3
2012,73,0.74555,86125,4,8,2
2012,74,0.77545,45586,5,9,3
2012,75,0.82021,135676,5,10,3
2012,76,0.70529,55962,4,8,2
2012,77,0.44853,137761,2,3,2
2012,78,0.75218,15552,4,8,2
2012,79,0.76552,88056,5,9,3
2012,80,0.73668,81309,4,8,2
2012,81,0.72599,60099,4,8,2
2012,82,0.76557,123863,5,9,3
2012,83,0.76779,110716,5,9,3
2012,84,0.75047,91084,4,8,2
2012,85,0.73844,80262,4,8,2
2012,86,0.73695,26129,4,8,2
2012,91,0.74748,195539,4,8,2
2012,92,0.73981,119436,4,8,2
2012,93,0.74909,131547,4,8,2
2012,94,0.7817,114131,5,9,3
2012,95,0.75465,108055,5,9,3
2012,96,0.73191,98971,4,8,2
2012,101,0.76546,45127,5,9,3
2012,102,0.76546,43139,5,9,3
2012,103,0.76546,111224,5,9,3
2012,104,0.76546,43358,5,9,3
2012,105,0.76546,53164,5,9,3
2012,106,0.76546,12631,5,9,3
2012,107,0.76546,60124,5,9,3
2012,108,0.76546,19412,5,9,3
2012,109,0.76546,45102,5,9,3
2012,120,0.76546,65676,5,9,3
2012,121,0.76546,119393,5,9,3
2012,122,0.76542,128447,5,9,3
2012,123,0.76545,186083,5,9,3
2012,124,0.76546,144314,5,9,3
2012,125,0.76211,576191,5,9,3
2012,126,0.76544,259104,5,9,3
2012,130,0.76546,169472,5,9,3
2012,131,0.76546,324491,5,9,3
2012,133,0.76546,62027,5,9,3
2012,134,0.76534,202476,5,9,3
2012,135,0.76547,440502,5,9,3
2012,136,0.76546,45754,5,9,3
2012,140,0.76535,189863,5,9,3
2012,141,0.76516,411953,5,9,3
2012,144,0.55564,187927,3,5,2
2012,145,0.59093,153022,3,6,2
2012,146,0.84561,125605,5,10,3
2012,147,0.85698,151795,5,10,3
2012,148,0.62188,31605,4,7,2
2012,149,0.75146,104898,4,8,2
2012,152,0.85997,73784,5,10,3
2012,153,0.79934,163439,5,9,3
2012,155,0.78075,113899,5,9,3
2012,157,0.67526,112517,4,7,2
2012,158,0.76358,141087,5,9,3
2012,159,0.71442,51243,4,8,2
2012,162,0.86061,116954,5,10,3
2012,163,0.81786,162001,5,10,3
2012,165,0.74559,114109,4,8,2
2012,167,0.76238,106535,5,9,3
2012,168,0.93756,85309,5,10,3
2012,169,0.97484,41414,5,10,3
2012,170,0.95989,105186,5,10,3
2012,171,0.96819,109105,5,10,3
2012,172,0.99174,130955,5,10,3
2012,173,0.99225,102027,5,10,3
2012,174,0.95551,121651,5,10,3
2012,175,0.94535,12469,5,10,3
2012,180,0.80663,57875,5,9,3
2012,181,0.8137,200389,5,10,3
2012,182,0.8773,137161,5,10,3
2012,183,0.92005,48591,5,10,3
2012,184,0.92356,84176,5,10,3
2012,185,0.90885,85052,5,10,3
2012,186,0.87872,5574,5,10,3
2012,190,0.8551,149037,5,10,3
2012,192,0.85364,118084,5,10,3
2012,193,0.9387,122772,5,10,3
2012,194,0.92409,17022,5,10,3
2012,200,0.37856,10831,1,2,1
2012,201,0.37856,10837,1,2,1
2012,202,0.37856,15366,1,2,1
2012,203,0.37856,12812,1,2,1
2012,204,0.37856,38870,1,2,1
2012,205,0.37856,44002,1,2,1
2012,210,0.38153,523957,1,2,1
2012,211,0.37859,314783,1,2,1
2012,212,0.43976,157569,2,3,2
2012,213,0.56447,170507,3,5,2
2012,214,0.49495,168702,2,4,2
2012,215,0.54025,81340,3,5,2
2012,216,0.53138,162332,3,5,2
2012,217,0.65648,107200,4,7,2
2012,220,0.37856,68995,1,2,1
2012,221,0.37798,220290,1,2,1
2012,222,0.37856,15090,1,2,1
2012,223,0.37863,257106,1,2,1
2012,224,0.37922,105612,1,2,1
2012,225,0.37899,166764,1,2,1
2012,226,0.37856,38213,1,2,1
2012,227,0.37856,33341,1,2,1
2012,228,0.4875,149368,2,4,2
2012,229,0.38924,114966,1,2,1
2012,235,0.82779,216653,5,10,3
2012,236,0.67106,96054,4,7,2
2012,237,0.696,150503,4,8,2
2012,238,0.51802,142465,2,4,2
2012,239,0.86042,146327,5,10,3
2012,241,0.68069,276833,4,7,2
2012,242,0.60207,135232,3,6,2
2012,243,0.65431,99274,4,7,2
2012,244,0.7748,4717,5,9,3
2012,245,0.69583,193006,4,8,2
2012,246,0.59101,65806,3,6,2
2012,247,0.59979,76947,3,6,2
2012,248,0.72555,106387,4,8,2
2012,249,0.79986,182145,5,9,3
2012,253,0.53718,110063,3,5,2
2012,254,0.47877,192531,2,3,2
2012,255,0.7104,115996,4,8,2
2012,256,0.81153,4562,5,10,3
2012,257,0.81928,117913,5,10,3
2012,258,0.69149,113923,4,8,2
2012,259,0.64148,56906,4,7,2
2012,261,0.5811,286319,3,6,2
2012,262,0.61966,57236,4,7,2
2012,263,0.79207,126884,5,9,3
2012,264,0.72398,107403,4,8,2
2012,265,0.82795,76901,5,10,3
2012,266,0.77301,178099,5,9,3
2012,267,0.77639,109898,5,9,3
2012,268,0.76388,183495,5,9,3
2012,269,0.63104,87180,4,7,2
2012,272,0.5747,116234,3,6,2
2012,273,0.61929,150888,4,7,2
2012,274,0.66186,152109,4,7,2
2012,275,0.89855,111593,5,10,3
2012,276,0.75754,120955,5,9,3
2012,277,0.6943,215825,4,8,2
2012,278,0.61508,20902,3,6,2
2012,281,0.59274,72847,3,6,2
2012,282,0.59254,160583,3,6,2
2012,283,0.59253,196379,3,6,2
2012,287,0.58834,145063,3,6,2
2012,288,0.54911,183026,3,5,2
2012,292,0.6851,69963,4,8,2
2012,293,0.65021,151672,4,7,2
2012,294,0.85207,78493,5,10,3
2012,295,0.70554,89281,4,8,2
2012,296,0.7248,141558,4,8,2
2012,301,0.54034,104200,3,5,2
2012,304,0.54028,150951,3,5,2
2012,305,0.54026,134721,3,5,2
2012,306,0.54023,151018,3,5,2
2012,308,0.52668,195097,3,5,2
2012,309,0.52048,200725,2,4,2
2012,310,0.6463,73845,4,7,2
2012,311,0.6371,221786,4,7,2
2012,312,0.57713,140771,3,6,2
2012,313,0.53369,76097,3,5,2
2012,315,0.60607,177891,3,6,2
2012,316,0.67895,119884,4,7,2
2012,317,0.66463,105176,4,7,2
2012,318,0.62871,122131,4,7,2
2012,320,0.6308,67402,4,7,2
2012,321,0.60607,109889,3,6,2
2012,322,0.60966,72072,3,6,2
2012,323,0.61023,92705,3,6,2
2012,324,0.61776,160613,3,6,2
2012,325,0.61447,89491,3,6,2
2012,326,0.60602,123199,3,6,2
2012,327,0.61137,110279,3,6,2
2012,328,0.61889,64157,3,6,2
2012,330,0.63704,46864,4,7,2
2012,331,0.58176,318486,3,6,2
2012,333,0.52557,181232,3,5,2
2012,334,0.52195,77434,2,4,2
2012,336,0.64279,246840,4,7,2
2012,337,0.58946,161771,3,6,2
2012,338,0.55147,75595,3,5,2
2012,341,0.684,202758,4,7,2
2012,342,0.46123,175392,2,3,2
2012,343,0.48462,139976,2,4,2
2012,344,0.59843,133141,3,6,2
2012,345,0.59188,118944,3,6,2
2012,346,0.59531,49194,3,6,2
2012,350,0.53922,165338,3,5,2
2012,351,0.5529,35426,3,5,2
2012,352,0.50511,100085,2,4,2
2012,353,0.55196,139177,3,5,2
2012,354,0.50051,161150,2,4,2
2012,355,0.50728,91598,2,4,2
2012,356,0.53707,117882,3,5,2
2012,357,0.5459,130216,3,5,2
2012,360,0.47934,103385,2,3,2
2012,361,0.48459,161182,2,4,2
2012,362,0.52002,101455,2,4,2
2012,363,0.54703,103052,3,5,2
2012,364,0.70656,71505,4,8,2
2012,370,0.55401,117796,3,5,2
2012,371,0.58886,176664,3,6,2
2012,372,0.66322,92401,4,7,2
2012,373,0.73106,100386,4,8,2
2012,374,0.55945,52769,3,5,2
2012,375,0.62873,84844,4,7,2
2012,376,0.70589,108872,4,8,2
2012,381,0.45367,349127,2,3,2
2012,382,0.58657,128547,3,6,2
2012,383,0.57332,128372,3,6,2
2012,384,0.31069,177903,1,1,1
2012,385,0.50884,117125,2,4,2
2012,386,0.71545,89617,4,8,2
2012,387,0.69709,42717,4,8,2
2012,388,0.84171,141784,5,10,3
2012,391,0.84842,289082,5,10,3
2012,392,0.92297,128841,5,10,3
2012,393,0.78909,152057,5,9,3
2012,394,0.99592,45838,5,10,3
2012,395,0.99091,83224,5,10,3
2012,396,0.96477,71783,5,10,3
2012,402,0.36251,122480,1,2,1
2012,404,0.36419,226985,1,2,1
2012,405,0.36299,158612,1,2,1
2012,406,0.39479,220227,1,2,1
2012,407,0.42553,159300,2,3,2
2012,408,0.42328,127260,2,3,2
2012,410,0.79156,78342,5,9,3
2012,411,0.79171,139305,5,9,3
2012,412,0.79136,48788,5,9,3
2012,413,0.53701,153512,3,5,2
2012,414,0.44545,155256,2,3,2
2012,415,0.4373,187622,2,3,2
2012,417,0.60363,77719,3,6,2
2012,418,0.78288,133253,5,9,3
2012,421,0.82963,91601,5,10,3
2012,422,0.82931,89128,5,10,3
2012,423,0.82667,177839,5,10,3
2012,424,0.52586,58902,3,5,2
2012,425,0.44391,109767,2,3,2
2012,426,0.68643,144905,4,8,2
2012,427,0.4823,75553,2,3,2
2012,428,0.6978,112128,4,8,2
2012,429,0.42,34605,2,3,2
2012,441,0.75774,109019,5,9,3
2012,442,0.75695,188004,5,9,3
2012,443,0.75738,294749,5,9,3
2012,445,0.71694,161277,4,8,2
2012,446,0.89785,156441,5,10,3
2012,447,0.63478,127963,4,7,2
2012,448,0.63676,239386,4,7,2
2012,451,0.62861,183568,4,7,2
2012,452,0.62765,231568,4,7,2
2012,453,0.62976,167623,4,7,2
2012,454,0.50083,172904,2,4,2
2012,455,0.51382,80734,2,4,2
2012,456,0.72191,144204,4,8,2
2012,457,0.71699,250184,4,8,2
2012,458,0.9661,261805,5,10,3
2012,459,0.73246,75381,4,8,2
2012,460,0.80503,57794,5,9,3
2012,461,0.80491,151185,5,9,3
2012,462,0.72759,195990,4,8,2
2012,463,0.6013,157994,3,6,2
2012,464,0.64564,172707,4,7,2
2012,465,0.61182,166349,3,6,2
2012,470,0.89986,77602,5,10,3
2012,471,0.89922,233680,5,10,3
2012,472,0.89823,189587,5,10,3
2012,474,0.62397,175466,4,7,2
2012,475,0.69251,171248,4,8,2
2012,476,0.67722,132634,4,7,2
2012,477,0.68578,8422,4,8,2
2012,478,0.66382,269716,4,7,2
2012,479,0.57387,79518,3,6,2
2012,481,0.36312,319109,1,2,1
2012,482,0.53792,179591,3,5,2
2012,483,0.51722,160867,2,4,2
2012,484,0.61361,195209,3,6,2
2012,485,0.65475,139883,4,7,2
2012,486,0.57277,150083,3,6,2
2012,487,0.56547,84002,3,5,2
2012,490,0.57729,165459,3,6,2
2012,491,0.60399,168918,3,6,2
2012,492,0.61016,37200,3,6,2
2012,493,0.63169,126476,4,7,2
2012,494,0.62152,196683,4,7,2
2012,495,0.61408,157472,3,6,2
2012,496,0.76267,148927,5,9,3
2012,497,0.60305,147350,3,6,2
2012,498,0.63403,130280,4,7,2
2012,501,0.57111,176040,3,6,2
2012,502,0.55095,109908,3,5,2
2012,503,0.55984,196764,3,5,2
2012,506,0.48622,43584,2,4,2
2012,507,0.48625,265904,2,4,2
2012,508,0.4864,115083,2,4,2
2012,509,0.48643,202572,2,4,2
2012,510,0.48611,139665,2,4,2
2012,511,0.48618,310154,2,4,2
2012,513,0.47245,184446,2,3,2
2012,514,0.43132,140048,2,3,2
2012,515,0.51797,153055,2,4,2
2012,516,0.5783,98114,3,6,2
2012,517,0.58021,73830,3,6,2
2012,520,0.61842,249995,3,6,2
2012,521,0.59135,123399,3,6,2
2012,522,0.60758,111834,3,6,2
2012,523,0.68463,194977,4,7,2
2012,524,0.64472,153459,4,7,2
2012,525,0.81004,129442,5,9,3
2012,531,0.30713,255923,1,1,1
2012,532,0.30785,78184,1,1,1
2012,533,0.5129,147343,2,4,2
2012,534,0.55208,74374,3,5,2
2012,535,0.61566,101503,3,6,2
2012,536,0.52414,72664,2,4,2
2012,537,0.52139,196167,2,4,2
2012,538,0.57081,250375,3,6,2
2012,539,0.64377,127239,4,7,2
2012,542,0.67516,120303,4,7,2
2012,543,0.668,94679,4,7,2
2012,544,0.66076,98792,4,7,2
2012,545,0.64958,134389,4,7,2
2012,546,0.69988,82308,4,8,2
2012,551,0.30077,219281,1,1,1
2012,552,0.42818,240566,2,3,2
2012,554,0.49804,136281,2,4,2
2012,555,0.64515,135496,4,7,2
2012,556,0.69621,25778,4,8,2
2012,557,0.73565,77291,4,8,2
2012,560,0.6089,113724,3,6,2
2012,561,0.61998,82316,4,7,2
2012,562,0.62054,141687,4,7,2
2012,563,0.62072,107120,4,7,2
2012,564,0.6147,116202,3,6,2
2012,565,0.66885,108452,4,7,2
2012,566,0.60717,61875,3,6,2
2012,567,0.63092,87792,4,7,2
2012,568,0.64576,52233,4,7,2
2012,570,0.52662,101597,3,5,2
2012,572,0.50518,135522,2,4,2
2012,573,0.54106,101672,3,5,2
2012,574,0.52251,97868,2,4,2
2012,575,0.71565,95085,4,8,2
2012,576,0.68201,63305,4,7,2
2012,580,0.80282,140087,5,9,3
2012,581,0.80183,48660,5,9,3
2012,582,0.57615,108507,3,6,2
2012,583,0.51363,87397,2,4,2
2012,584,0.52774,95995,3,5,2
2012,585,0.68675,135378,4,8,2
2012,586,0.71463,126757,4,8,2
2012,587,0.68665,127138,4,8,2
2012,588,0.67976,55214,4,7,2
2012,590,0.85033,178952,5,10,3
2012,591,0.70703,111660,4,8,2
2012,592,0.56439,90780,3,5,2
2012,593,0.5531,183599,3,5,2
2012,594,0.64933,169823,4,7,2
2012,595,0.61269,180145,3,6,2
2012,596,0.59469,21430,3,6,2
2012,597,0.63028,38359,4,7,2
2012,598,0.62568,102716,4,7,2
2012,599,0.6265,76766,4,7,2
2012,603,0.32068,174566,1,1,1
2012,604,0.31957,234493,1,1,1
2012,605,0.32587,244621,1,1,1
2012,611,0.42294,158785,2,3,2
2012,612,0.28677,119630,1,1,1
2012,613,0.07704,90233,1,1,1
2012,614,0.08696,101043,1,1,1
2012,630,0.83029,131051,5,10,3
2012,631,0.3979,155996,1,2,1
2012,632,0.3877,78159,1,2,1
2012,633,0.38572,82697,1,2,1
2012,634,0.50287,161957,2,4,2
2012,635,0.46346,188154,2,3,2
2012,636,0.475,153764,2,3,2
2012,637,0.42428,167982,2,3,2
2012,638,0.44918,144494,2,3,2
2012,639,0.56391,55080,3,5,2
2012,642,0.28491,160826,1,1,1
2012,643,0.42647,182327,2,3,2
2012,644,0.45021,20723,2,3,2
2012,645,0.47761,136490,2,3,2
2012,646,0.42765,143087,2,3,2
2012,647,0.66751,81513,4,7,2
2012,648,0.42469,106020,2,3,2
2012,651,0.48384,96163,2,4,2
2012,652,0.43547,209530,2,3,2
2012,653,0.38462,103038,1,2,1
2012,654,0.43851,165849,2,3,2
2012,655,0.49751,169260,2,4,2
2012,656,0.56228,52927,3,5,2
2012,657,0.12056,121556,1,1,1
2012,658,0.11612,82989,1,1,1
2012,659,0.3193,116533,1,1,1
2012,661,0.71186,179993,4,8,2
2012,662,0.68029,82991,4,7,2
2012,663,0.63096,120757,4,7,2
2012,664,0.57002,140459,3,6,2
2012,665,0.7533,141166,4,8,2
2012,666,0.62507,160896,4,7,2
2012,667,0.6854,156064,4,8,2
2012,668,0.68491,143591,4,7,2
2012,669,0.79589,121621,5,9,3
2012,670,0.66988,193825,4,7,2
2012,671,0.43548,123092,2,3,2
2012,672,0.55435,138368,3,5,2
2012,673,0.51524,130959,2,4,2
2012,674,0.51611,119218,2,4,2
2012,675,0.69001,135060,4,8,2
2012,676,0.74925,139847,4,8,2
2012,677,0.68657,55196,4,8,2
2012,678,0.67269,27164,4,7,2
2012,681,0.51712,98200,2,4,2
2012,682,0.51493,94681,2,4,2
2012,683,0.51663,121495,2,4,2
2012,685,0.39031,82575,1,2,1
2012,686,0.42164,62726,2,3,2
2012,687,0.36701,147299,1,2,1
2012,688,0.36597,13004,1,2,1
2012,691,0.25215,257047,1,1,1
2012,692,0.36283,120866,1,2,1
2012,694,0.41252,108419,2,3,2
2012,695,0.3921,34381,1,2,1
2012,701,0.26689,137973,1,1,1
2012,703,0.26762,139531,1,1,1
2012,704,0.26708,135058,1,1,1
2012,705,0.26692,185203,1,1,1
2012,706,0.27117,27817,1,1,1
2012,707,0.33552,133853,1,1,1
2012,708,0.32463,74371,1,1,1
2012,710,0.25424,173921,1,1,1
2012,711,0.25218,118123,1,1,1
2012,712,0.27951,154997,1,1,1
2012,713,0.41235,134012,1,2,1
2012,714,0.4093,25101,1,2,1
2012,715,0.42449,115286,2,3,2
2012,716,0.33958,205448,1,1,1
2012,717,0.33515,108150,1,1,1
2012,720,0.40374,92460,1,2,1
2012,721,0.40604,206761,1,2,1
2012,722,0.50268,138231,2,4,2
2012,723,0.54663,93073,3,5,2
2012,724,0.55826,127845,3,5,2
2012,725,0.47429,122751,2,3,2
2012,726,0.32639,116426,1,1,1
2012,727,0.44227,135539,2,3,2
2012,728,0.41947,60272,2,3,2
2012,730,0.50045,161524,2,4,2
2012,731,0.4929,32279,2,4,2
2012,732,0.32437,155779,1,1,1
2012,733,0.4996,62809,2,4,2
2012,734,0.43016,183406,2,3,2
2012,735,0.43385,138500,2,3,2
2012,736,0.41475,122575,2,3,2
2012,737,0.31487,180906,1,1,1
2012,740,0.50102,126957,2,4,2
2012,741,0.37391,104808,1,2,1
2012,742,0.38329,109310,1,2,1
2012,743,0.34757,198194,1,2,1
2012,744,0.49498,37281,2,4,2
2012,745,0.51142,170625,2,4,2
2012,746,0.46771,104699,2,3,2
2012,747,0.60831,63260,3,6,2
2012,748,0.51416,119525,2,4,2
2012,749,0.38611,75171,1,2,1
2012,750,0.40222,93031,1,2,1
2012,751,0.70072,139451,4,8,2
2012,752,0.39001,84094,1,2,1
2012,753,0.47627,121256,2,3,2
2012,754,0.39563,66847,1,2,1
2012,761,0.38257,209844,1,2,1
2012,762,0.39097,183240,1,2,1
2012,763,0.40091,116834,1,2,1
2012,764,0.45702,108073,2,3,2
2012,765,0.39876,127531,1,2,1
2012,766,0.41258,127660,2,3,2
2012,767,0.49145,129065,2,4,2
2012,768,0.556,168864,3,5,2
2012,776,0.54192,99138,3,5,2
2012,777,0.5173,157623,2,4,2
2012,778,0.48289,124943,2,3,2
2012,779,0.53194,120010,3,5,2
2012,780,0.54303,126626,3,5,2
2012,781,0.54145,113476,3,5,2
2012,782,0.53308,120838,3,5,2
2012,783,0.52186,75227,2,4,2
2012,784,0.5592,98567,3,5,2
2012,785,0.55211,101774,3,5,2
2012,786,0.54006,94307,3,5,2
2012,787,0.51675,42573,2,4,2
2012,790,0.42053,1721,2,3,2
2012,791,0.43647,298699,2,3,2
2012,792,0.4825,172826,2,3,2
2012,793,0.50973,141554,2,4,2
2012,794,0.5459,45172,3,5,2
2012,795,0.60079,112070,3,6,2
2012,796,0.58993,111486,3,6,2
2012,797,0.66479,123702,4,7,2
2012,798,0.57024,76199,3,6,2
2012,803,0.13047,43190,1,1,1
2012,804,0.13047,6534,1,1,1
2012,805,0.13047,13370,1,1,1
2012,806,0.13047,101844,1,1,1
2012,807,0.13047,17548,1,1,1
2012,808,0.13047,93077,1,1,1
2012,809,0.13022,376911,1,1,1
2012,812,0.13091,238636,1,1,1
2012,813,0.13039,109888,1,1,1
2012,814,0.13014,65121,1,1,1
2012,815,0.12917,84531,1,1,1
2012,816,0.13047,69519,1,1,1
2012,817,0.13023,77475,1,1,1
2012,818,0.1294,107220,1,1,1
2012,819,0.13015,98333,1,1,1
2012,820,0,113208,1,1,1
2012,821,0.1553,162041,1,1,1
2012,822,0.17608,173213,1,1,1
2012,823,0.22212,140638,1,1,1
2012,824,0.42102,109125,2,3,2
2012,825,0.29806,62011,1,1,1
2012,830,0.42559,182219,2,3,2
2012,831,0.39109,67903,1,2,1
2012,832,0.41815,76997,2,3,2
2012,833,0.44385,135704,2,3,2
2012,834,0.54555,88403,3,5,2
2012,835,0.39545,69680,1,2,1
