federal_state	region_type	region_id	region_name	year	gisd_score	gisd_5	gisd_10	gisd_k
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2004	0.56462	4	8	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2005	0.51623	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2006	0.55861	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2007	0.55523	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2008	0.53503	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2009	0.51234	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2010	0.52037	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2011	0.46594	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2012	0.47643	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2013	0.45515	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2014	0.43607	4	7	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2015	0.48205	4	8	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2016	0.40562	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2017	0.41164	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2018	0.39839	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2019	0.39592	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2020	0.35378	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2021	0.34977	3	6	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2022	0.32221	3	5	2
Baden-Wuerttemberg	Gemeinde	08436049	Isny im Allgäu, Stadt	2023	0.38613	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	1998	0.47293	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	1999	0.47671	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2000	0.55413	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2001	0.46919	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2002	0.51561	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2003	0.54396	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2004	0.52934	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2005	0.48243	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2006	0.52801	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2007	0.51649	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2008	0.50859	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2009	0.48377	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2010	0.48326	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2011	0.49912	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2012	0.50772	4	8	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2013	0.48422	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2014	0.45889	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2015	0.49609	4	8	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2016	0.39775	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2017	0.40555	3	6	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2018	0.40394	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2019	0.4026	4	7	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2020	0.32893	3	5	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2021	0.31929	3	5	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2022	0.30355	3	5	2
Baden-Wuerttemberg	Gemeinde	08436052	Kißlegg	2023	0.36883	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	1998	0.48673	4	7	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	1999	0.493	4	7	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2000	0.56952	4	8	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2001	0.44442	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2002	0.48351	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2003	0.47199	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2004	0.51993	4	7	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2005	0.42341	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2006	0.49764	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2007	0.50686	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2008	0.46476	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2009	0.47816	4	7	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2010	0.45342	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2011	0.43957	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2012	0.45628	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2013	0.44513	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2014	0.41125	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2015	0.43427	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2016	0.35152	3	5	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2017	0.36195	3	5	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2018	0.37119	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2019	0.37981	3	6	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2020	0.32809	3	5	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2021	0.32582	3	5	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2022	0.29801	2	4	2
Baden-Wuerttemberg	Gemeinde	08436053	Königseggwald	2023	0.30885	2	4	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	1998	0.44477	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	1999	0.44756	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2000	0.53979	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2001	0.44291	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2002	0.48646	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2003	0.52488	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2004	0.52013	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2005	0.4778	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2006	0.5186	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2007	0.49726	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2008	0.4796	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2009	0.47236	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2010	0.47546	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2011	0.46661	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2012	0.47301	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2013	0.45841	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2014	0.43504	4	7	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2015	0.48584	4	8	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2016	0.40712	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2017	0.4141	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2018	0.4583	4	8	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2019	0.39677	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2020	0.34291	3	6	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2021	0.327	3	5	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2022	0.32435	3	5	2
Baden-Wuerttemberg	Gemeinde	08436055	Leutkirch im Allgäu, Stadt	2023	0.38554	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	1998	0.41585	3	5	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	1999	0.41773	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2000	0.5149	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2001	0.44211	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2002	0.47458	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2003	0.5069	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2004	0.51478	4	7	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2005	0.46497	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2006	0.5125	4	7	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2007	0.50053	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2008	0.48098	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2009	0.47729	4	7	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2010	0.48386	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2011	0.46074	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2012	0.45855	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2013	0.43527	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2014	0.40086	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2015	0.4442	4	7	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2016	0.36954	3	5	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2017	0.37925	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2018	0.36949	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2019	0.37272	3	6	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2020	0.32415	3	5	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2021	0.32623	3	5	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2022	0.30098	2	4	2
Baden-Wuerttemberg	Gemeinde	08436064	Ravensburg, Stadt	2023	0.35206	3	5	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	1998	0.50764	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	1999	0.52496	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2000	0.60449	5	9	3
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2001	0.4272	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2002	0.48214	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2003	0.51113	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2004	0.52336	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2005	0.5058	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2006	0.54561	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2007	0.53076	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2008	0.51872	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2009	0.455	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2010	0.48904	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2011	0.47337	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2012	0.49312	4	7	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2013	0.44034	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2014	0.41556	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2015	0.42154	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2016	0.34754	3	5	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2017	0.33564	3	5	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2018	0.37786	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2019	0.37805	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2020	0.33254	3	5	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2021	0.31597	3	5	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2022	0.34929	3	6	2
Baden-Wuerttemberg	Gemeinde	08436067	Riedhausen	2023	0.3653	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	1998	0.43464	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	1999	0.43655	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2000	0.51982	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2001	0.43495	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2002	0.46228	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2003	0.47074	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2004	0.46585	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2005	0.40485	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2006	0.45063	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2007	0.45488	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2008	0.43707	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2009	0.40768	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2010	0.41703	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2011	0.42765	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2012	0.44018	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2013	0.4501	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2014	0.42333	3	6	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2015	0.48039	4	8	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2016	0.43483	4	7	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2017	0.43962	4	7	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2018	0.40494	4	7	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2019	0.4025	4	7	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2020	0.33953	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2021	0.33186	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2022	0.3191	3	5	2
Baden-Wuerttemberg	Gemeinde	08436069	Schlier	2023	0.36199	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	1998	0.49782	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	1999	0.5027	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2000	0.59935	4	8	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2001	0.46846	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2002	0.57956	4	8	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2003	0.54052	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2004	0.52243	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2005	0.50898	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2006	0.50781	3	6	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2007	0.55038	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2008	0.52436	4	7	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2009	0.42386	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2010	0.45931	3	6	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2011	0.42659	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2012	0.41329	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2013	0.39985	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2014	0.37985	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2015	0.40439	3	6	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2016	0.31338	2	4	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2017	0.33652	3	5	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2018	0.31043	2	4	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2019	0.30286	2	4	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2020	0.24781	2	3	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2021	0.28352	2	4	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2022	0.28999	2	4	2
Baden-Wuerttemberg	Gemeinde	08436077	Unterwaldhausen	2023	0.37481	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	1998	0.42914	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	1999	0.43201	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2000	0.51823	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2001	0.40398	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2002	0.45212	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2003	0.47543	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2004	0.48474	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2005	0.43204	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2006	0.47266	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2007	0.45338	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2008	0.4483	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2009	0.43445	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2010	0.44591	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2011	0.43655	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2012	0.43712	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2013	0.4253	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2014	0.4015	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2015	0.44165	4	7	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2016	0.36246	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2017	0.37843	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2018	0.37281	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2019	0.3801	3	6	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2020	0.33639	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2021	0.32573	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2022	0.30726	3	5	2
Baden-Wuerttemberg	Gemeinde	08436078	Vogt	2023	0.35564	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	1998	0.46357	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	1999	0.47346	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2000	0.54026	4	7	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2001	0.43754	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2002	0.47057	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2003	0.46584	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2004	0.47685	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2005	0.40778	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2006	0.44923	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2007	0.44958	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2008	0.43473	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2009	0.41125	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2010	0.41009	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2011	0.43616	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2012	0.43523	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2013	0.41505	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2014	0.38721	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2015	0.4272	3	6	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2016	0.36151	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2017	0.35384	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2018	0.34789	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2019	0.3467	3	5	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2020	0.29762	2	4	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2021	0.29726	2	4	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2022	0.27965	2	4	2
Baden-Wuerttemberg	Gemeinde	08436079	Waldburg	2023	0.32987	2	4	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	1998	0.43643	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	1999	0.43901	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2000	0.53013	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2001	0.44687	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2002	0.48286	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2003	0.51798	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2004	0.516	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2005	0.47096	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2006	0.52223	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2007	0.51068	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2008	0.48858	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2009	0.48205	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2010	0.48185	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2011	0.45441	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2012	0.45599	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2013	0.44544	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2014	0.42242	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2015	0.46549	4	7	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2016	0.38528	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2017	0.39051	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2018	0.37444	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2019	0.37483	3	6	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2020	0.31994	3	5	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2021	0.31593	3	5	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2022	0.30568	3	5	2
Baden-Wuerttemberg	Gemeinde	08436081	Wangen im Allgäu, Stadt	2023	0.36209	3	5	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	1998	0.41913	3	5	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	1999	0.42024	3	6	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2000	0.51915	3	6	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2001	0.45717	3	6	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2002	0.49351	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2003	0.52784	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2004	0.53283	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2005	0.47932	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2006	0.52659	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2007	0.51346	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2008	0.49147	4	7	2
Baden-Wuerttemberg	Gemeinde	08436082	Weingarten, Stadt	2009	0.50851	4	7	2
